HHuniqueID,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan
HH053f4f5be6,0,-286,1,0
HHcccb2cdd9c,0,389,0,0
HH3ad8827159,0,2466,0,0
HH20091cda84,0,242,0,0
HHb9d7973a5c,0,1880,0,1
HH767367b17d,0,0,1,0
HHac886c095c,0,874,1,0
HH25ed28726e,0,278,0,1
HHa259285de7,0,51,1,1
HH566a73acc0,0,4657,0,0
HHd6bb9ee997,0,164,1,0
HHaa0132e2db,0,9049,1,0
HHd933897456,0,770,1,0
HHdad2961cc8,0,30,1,0
HHd48c4b1558,0,1710,1,0
HH59fb5af134,0,348,0,0
HH3f5c333d97,0,2794,0,0
HH5fbe40c17c,0,1276,0,0
HHccb6c83f3d,0,3290,0,0
HHba60a3dfae,0,648,0,0
HHca84cc79a6,0,309,0,0
HHe255262ebb,1,0,1,0
HH8d46c2ac12,0,6116,1,0
HH698d60f245,0,2646,0,0
HH5f687b1fcc,0,1135,1,0
HHdc864e1290,0,0,1,0
HH4f703d325b,0,281,1,0
HH33408ec587,0,2559,0,0
HH56633c49d7,0,-648,1,0
HH35267293a3,0,216,0,0
HHfa772908ba,0,10273,0,0
HHfd8744e79e,0,322,1,0
HHfc5f7e2762,0,0,1,0
HHa0f69d2c70,0,3230,1,0
HHdf0c727453,0,935,0,0
HHd679e6dbf4,0,-27,1,0
HHf24f259c52,0,682,0,0
HH7357faefd9,0,13,1,0
HH0f318fcb5b,0,30,0,0
HHdbe76584b6,0,0,1,1
HHa790aa13fe,0,-189,0,1
HHb7a7906beb,0,3334,0,0
HH0c9e3e5a58,0,5517,1,0
HH8965596dde,0,90,1,0
HH55ae219f1c,0,3608,1,0
HH4e94776418,0,144,0,0
HH17f88fd774,0,7863,1,0
HHf39035a869,0,1185,1,0
HH8e42c924a4,0,1548,1,0
HH76482f138d,0,0,1,0
HHf47f9e3670,0,130,1,0
HH7534683c44,0,95,0,1
HH3c795ca637,0,172,0,0
HH3ed1e200b2,0,1154,0,0
HHf661e3994d,0,9,0,0
HH340c0d2261,0,1574,0,0
HHdb87dc6e7a,0,2338,0,0
HHb0ead1a4ac,0,286,0,0
HHb395536c6c,0,0,0,0
HH7057883c68,0,309,0,0
HH714f3c26a2,0,117,0,0
HH068b8d296f,0,6056,1,0
HH308a23ef09,0,5057,1,0
HHa3aa29b7f2,0,222,0,0
HHdf7d6e6092,0,143,1,0
HH7a167c30e6,0,1377,0,0
HH6746821d76,1,-23,0,1
HH3a7adc0e4d,0,319,1,0
HH13b12d4923,0,0,1,1
HH30eef47433,0,-314,0,0
HH1179ad815e,0,44,0,0
HH87789e44f4,0,-779,1,1
HHf996e6a8dc,0,431,1,0
HHe1c0e29193,0,369,0,0
HHbc6055c75e,0,0,1,0
HH327239a4f4,0,-197,1,1
HHbef40a20d8,0,473,0,1
HHaf46d41b92,0,1206,0,0
HHb9f04b59f6,0,1406,1,0
HHd63f05237a,0,1694,0,0
HHd76817ee3c,0,257,0,0
HH3fcad04855,0,1966,1,0
HHfcd760e40c,0,24,1,0
HH3e0ff1293d,0,3726,0,0
HH02ef020a4a,0,917,0,0
HH06f7109141,0,28,1,1
HHe59b63e9bb,0,870,0,0
HH2065aa1928,0,397,1,0
HH1522632cc3,0,259,0,0
HH8f9d5680b6,0,2774,0,0
HHf971d64349,0,62,1,0
HH2eb382a96d,0,-58,0,0
HHc47bda4f1f,0,51,1,0
HH2c188aa4d2,0,1644,1,0
HH7b3f008f2f,0,1258,0,0
HHd7988309d1,0,64,0,0
HH983d1053c3,0,217,0,1
HH1f5158a3d8,0,543,1,0
HH3b8927f0b6,0,62,0,1
HH5887cf1455,0,101,1,0
HH2b2c208ce6,0,4508,1,0
HH446184e6cf,0,293,0,0
HH0265bbee08,0,597,1,1
HH059de9b9f5,0,609,1,0
HH67db67e6df,0,1108,0,0
HH060e64e1a5,0,1795,0,0
HH9b735f4c0f,0,0,1,0
HHc4638b608c,0,664,0,0
HHeaff0948c9,0,1536,1,0
HHa07fa92ce5,0,0,0,0
HH03cef866a2,0,1317,1,0
HH4eea90b050,0,309,0,0
HH7953965c3e,0,0,0,0
HHc1a1f37d0c,0,0,0,0
HH66d7227a68,0,5181,1,1
HHeaa7d2ba48,0,268,0,0
HHd35db89d6d,0,1629,0,0
HH635bcf621c,0,186,1,0
HHf53f816683,0,370,1,0
HH4e4def3e13,0,237,1,0
HHf1e34e0693,0,655,1,0
HH72f72d0d28,0,2,0,0
HHe552c385c5,0,1579,1,0
HH8c0d8d4986,0,3057,0,0
HHcb4146fbb9,0,823,1,1
HH5ed73b551f,0,335,0,0
HH17e26b1198,0,-2,0,0
HH127ebc9974,0,775,0,0
HHf2275fd861,0,6900,0,0
HH0da405de31,0,1211,0,0
HH029a9fa8ad,0,0,1,0
HHcade392c0b,0,-3,1,0
HH3bd6622469,0,2354,0,0
HHc82d6b3b85,0,4253,1,0
HH002b0eb251,0,0,0,0
HH600d8125e0,0,1210,0,0
HH4d63b4c1a3,0,79,0,0
HH123e628190,0,-327,0,0
HHd36d70e5d7,0,791,0,0
HHdd7ab8dc96,0,935,0,0
HH2b7188629c,0,291,0,0
HH4775aa6359,0,1058,1,0
HHf478a8fc7c,0,176,1,0
HHde2129efad,0,1228,0,0
HH5b683e9a00,0,309,1,0
HH23b912c61e,0,292,0,0
HH29c6b3c797,0,1131,1,0
HHc892685deb,0,-675,1,1
HH83ecb3bda8,0,3132,1,0
HH59ddc844b6,0,3554,0,0
HHe2fa220967,0,-150,0,1
HH117197e0ce,0,-30,0,0
HH45a0a90dca,0,-50,1,1
HHdd47c895cc,0,1486,0,0
HHdacaad98dc,0,451,1,0
HH642dac7448,0,147,0,0
HHcdeb71fe6c,0,487,1,0
HHe91e298170,0,443,1,0
HHbb73a5639d,0,631,0,0
HHd15b038e2b,0,3052,1,1
HHa5bfe31c5e,0,3309,1,0
HHd9baba81a9,1,-1531,1,0
HH9a0a8e03cf,0,635,1,0
HHc513a7c040,0,872,1,0
HH142a30dc00,0,571,0,0
HHeea0fb8765,0,393,0,0
HH66c1f65089,0,507,1,0
HHded6d0db18,0,2953,1,0
HHfbca732f2c,0,544,0,0
HHb0b548b1ea,0,1240,1,0
HH43c8759373,0,0,0,0
HH9f3fbe6ba9,0,1206,0,0
HH00d436dd51,0,3161,1,0
HH022a7bb11c,0,908,0,0
HH18adf3530e,0,236,1,0
HH37cfcdc1e1,0,2557,1,0
HH8d314edda3,0,155,0,0
HHbfa242e150,0,189,1,0
HH78b5064852,0,144,1,0
HH8a3d1571a2,0,487,0,1
HH260cbd4681,0,-611,1,0
HH5246fdaed7,0,1,0,0
HHf73cfb4b3d,0,3267,0,1
HH668a4b5575,0,4004,0,0
HH8511d035be,0,1757,0,0
HH2c9f594f87,0,675,0,0
HH6965a93fb2,0,3935,1,0
HH7898b3e2c3,0,350,1,0
HH2b5e426863,0,392,0,0
HH2dc63a9391,0,178,1,0
HHe4cd927731,0,524,1,0
HH2f7d9850cc,0,16,1,0
HH205b964fef,0,757,0,0
HH091757a911,0,0,0,0
HHad4751526d,0,358,0,0
HH10b73ecf8f,0,116,1,0
HH1ad95dadb2,0,8089,1,0
HH9a339a9fd6,0,252,1,1
HH8489eb2822,0,-454,1,0
HH14db8bb3ac,0,3090,0,0
HH667dc98fec,0,363,1,0
HH17b0b073b8,0,0,0,0
HH971108bf95,0,247,0,0
HH7075e7c1c6,0,805,1,0
HH8d1c3a4e97,0,709,1,0
HHc2143c829f,0,0,1,0
HH8e1b8c0ab9,0,3064,1,0
HH24950c7841,0,926,0,0
HH277a72e554,0,0,1,0
HH270fcd3b90,0,255,0,0
HHce319dfff5,0,0,0,0
HH943b98ad43,0,890,0,0
HHdf595574a2,0,734,1,0
HH9011642aff,0,259,0,0
HH9a82ecf3ba,0,-65,1,0
HH99d639871a,0,2290,1,0
HHebaa51c47f,0,1093,1,1
HH9fb6b00973,0,34,0,1
HHcb19d64c50,0,2360,0,0
HH2b793a0aea,0,1617,1,0
HH736213ac3d,0,152,1,0
HH7b64e60645,0,1723,0,0
HH0b58b29556,0,5943,0,0
HH93a8a9e7b5,0,125,0,0
HHf470493e21,0,1377,0,0
HH59b703c8ce,0,1133,1,0
HH04c2cc7f3b,0,0,0,0
HHad613bc2eb,0,402,0,1
HHc78c816962,0,865,1,0
HH75921c5e40,0,4745,0,0
HHf5bbb7f7e6,0,3047,0,0
HHd550f61875,0,0,0,0
HHb2eec2c397,0,1828,1,0
HH527c77d858,0,2037,0,0
HHe5039a6d80,0,21024,1,0
HH5dbba13158,0,0,1,0
HH071286965f,0,109,1,0
HHef24e68fc9,0,5724,1,0
HHad65657322,0,840,1,0
HH677f34897e,0,1813,0,0
HHf4b6000870,0,425,1,0
HHed7b8acbe1,0,1741,1,1
HH8219d6e9a4,0,3317,0,0
HH0e899bce96,0,197,0,0
HHe10e6ea5c2,0,0,1,0
HH119b4ec248,0,805,0,0
HHb81ff3301e,0,1729,0,0
HH9500abc894,0,887,0,0
HHb2ca22ab1e,0,33,1,0
HH2aea813a29,0,685,1,0
HH26a73195a0,0,0,0,0
HH38a851c90d,0,34,0,0
HH9350dda149,0,-234,1,1
HH0846ec71a5,0,6413,0,0
HH840291d606,0,1780,1,0
HH09a9a068bf,0,1,1,0
HH79f8eb68f7,0,-125,0,1
HH5e0c2b7402,0,1199,0,0
HH0aad628f09,0,3715,0,0
HH757062ed0e,0,1924,1,0
HH169ef4310b,0,2026,0,0
HH3ca366dbae,0,35,0,0
HH58516f963b,0,144,1,0
HH063e29b62b,0,653,1,0
HH9e427c8728,0,733,1,0
HH0793198f3e,0,390,0,0
HH53738447dd,0,507,1,0
HH1d05a7ffb3,0,328,1,0
HH02879e1220,0,139,0,1
HH1956b12041,0,4,0,0
HH34df021766,0,444,0,0
HH6c6e91fa34,0,582,0,0
HH2a49edbcfd,0,1119,1,0
HH37d9a6a708,0,0,0,0
HHac384882c5,0,-185,0,0
HH5755392ebb,0,1387,1,0
HHf5f85c1085,0,291,0,0
HH38e43fd3af,0,921,0,0
HH19f3b8b7f1,0,48,1,0
HHdf85abfa69,0,88,1,1
HH32aac454ac,0,415,0,1
HHcfa340244f,0,124,1,0
HH05013b485d,0,1584,1,0
HH708b47d542,0,744,1,0
HH393671e1cf,0,550,0,0
HH523d6ac4ce,0,616,0,0
HH2746dd2fb1,0,3108,0,1
HH0fae559616,0,732,0,0
HHa4e2841d40,0,23,1,0
HH882fe2e644,0,4761,1,0
HH668a7b3eec,0,0,1,0
HH8068bae256,0,327,0,0
HH756508d670,0,0,0,0
HHe8aafcb552,0,580,1,0
HH1bc073497e,0,3730,1,0
HH368b72d8b4,0,1537,0,0
HH0628e7ed90,0,8,0,0
HH5e6be7861e,0,1321,0,0
HH3d6a261e15,0,723,0,0
HH4f58ca91f4,0,538,0,0
HH2103779ca0,0,2,1,0
HH269b0dd998,0,178,0,0
HH345507e9aa,0,1389,0,0
HHb89f3be5fb,0,891,1,0
HH3b5d73de6d,0,124,1,0
HH35b98c146d,0,24,1,0
HH99e51ae6d5,0,992,1,0
HHd9f4d8677c,0,291,0,0
HH3309e0fe10,0,840,1,0
HHe082fd18cd,0,0,1,0
HHd87141bff8,0,542,1,0
HH2ec224b2df,0,1567,1,0
HHac6b1b9642,0,1388,1,0
HHf9133d9eec,0,281,1,0
HH1306f53e15,0,3560,0,0
HH68befb4b4f,0,26,1,0
HHeee71240e5,0,-168,1,0
HHdebf4a610a,0,966,0,1
HHc257b9685a,0,1235,0,0
HHa51ef55666,0,1987,1,0
HH167e834508,0,-244,0,0
HHd827f4f6e7,0,156,0,0
HHbb5e918101,0,496,0,0
HH8082f5e093,1,-411,1,0
HH7ada840fcc,0,643,0,0
HH252830d082,0,1533,1,0
HHd1f79b4596,0,306,0,0
HH4c2f3a885a,0,235,0,0
HH21433f7549,0,2590,0,0
HH72804ec971,0,0,0,0
HH3a9c810578,0,91,0,1
HH4585f3bcae,0,350,1,0
HH206e8d1f96,0,1598,1,1
HH0ff64a0b8b,0,-217,1,0
HHf235af713c,0,8304,0,0
HHeb44e9178f,0,54,0,0
HHea2bc539ce,0,636,1,0
HHac6f1edd61,0,1794,0,1
HHc239353c75,0,3395,0,0
HHf134d2ac30,0,2820,0,0
HH7bba9af424,0,103,0,0
HH076c8a7cdf,0,506,0,0
HH621e6c0fdb,0,3872,0,0
HH314fde17b5,0,711,0,0
HH97e85a9232,0,495,0,0
HHed63a6800a,0,3,1,0
HH910b8a38d9,0,556,1,0
HH8aa393926a,0,14355,0,0
HHe03180bb2a,0,1243,1,1
HH4bea678720,0,151,1,0
HH10e8f70589,0,691,1,0
HHfacd00c93d,0,-636,1,0
HHd128512972,0,1062,0,0
HHd7a3b28c0e,0,467,1,0
HHbae111a38a,0,904,1,0
HHe612605704,0,668,0,0
HHcdcb991c1c,0,180,1,1
HHf90eb3a5a1,0,340,1,0
HHc49536b0ab,0,890,1,0
HHbbb82add63,0,2021,0,0
HH76412a3511,0,5944,0,0
HHad7fbe3dda,0,882,1,0
HH07a72b3c4e,0,78,0,0
HHc4f72ec5b3,0,230,1,0
HH75b726f294,0,3285,1,0
HHf2c748bc19,0,377,1,0
HH789f9381cf,0,726,1,0
HH383c11e509,0,184,0,0
HH9b1273993d,0,9146,0,0
HHbadfb04c3e,0,-475,1,0
HH03530fa326,0,254,1,0
HH2b702fb9c2,0,568,1,0
HH29c1293859,0,2975,0,0
HH022baeee67,0,357,0,0
HH5d7fa4c802,0,0,0,0
HHc57ef78f9e,0,-206,0,0
HH47a7cf013c,0,1543,1,0
HH13b4d2d25f,0,1254,1,1
HHda4ae416c6,0,366,0,0
HHf5f7e47e3c,1,-106,1,1
HHdd589f5523,0,138,1,0
HHab31aab606,0,293,1,0
HH68a6d55760,0,131,1,0
HHcd2530dc33,0,2635,0,0
HH19afa0ec26,0,3009,0,0
HH9a8fae4339,0,7038,0,0
HH4d14880882,0,957,0,0
