"word","sentiment"
"mutiny","disgust"
"mutiny","fear"
"mutiny","negative"
"mutiny","surprise"
"mutter","anger"
"mutter","negative"
"mutual","positive"
"muzzle","fear"
"muzzle","negative"
"myopia","anger"
"myopia","negative"
"myopia","sadness"
"mysterious","anticipation"
"mysterious","fear"
"mysterious","surprise"
"mystery","anticipation"
"mystery","surprise"
"mystic","surprise"
"nab","negative"
"nab","surprise"
"nadir","negative"
"nag","anger"
"nag","negative"
"naive","negative"
"nameless","disgust"
"nameless","negative"
"nap","joy"
"nap","positive"
"napkin","sadness"
"nappy","disgust"
"nappy","negative"
"narcotic","negative"
"nascent","anticipation"
"nasty","anger"
"nasty","disgust"
"nasty","fear"
"nasty","negative"
"nasty","sadness"
"nation","trust"
"naturalist","positive"
"naughty","negative"
"nausea","disgust"
"nausea","negative"
"nauseous","disgust"
"nauseous","negative"
"nauseous","sadness"
"navigable","anticipation"
"navigable","positive"
"navigator","anticipation"
"navigator","trust"
"nay","negative"
"neatly","positive"
"necessity","sadness"
"nectar","positive"
"needful","negative"
"needle","positive"
"needy","negative"
"nefarious","disgust"
"nefarious","fear"
"nefarious","negative"
"nefarious","sadness"
"nefarious","surprise"
"negation","anger"
"negation","negative"
"negative","negative"
"negative","sadness"
"neglect","negative"
"neglected","anger"
"neglected","disgust"
"neglected","negative"
"neglected","sadness"
"neglecting","negative"
"negligence","negative"
"negligent","negative"
"negligently","negative"
"negotiate","positive"
"negotiate","trust"
"negotiator","positive"
"negro","negative"
"negro","sadness"
"neighbor","anticipation"
"neighbor","positive"
"neighbor","trust"
"neighborhood","anticipation"
"nepotism","anger"
"nepotism","disgust"
"nepotism","negative"
"nepotism","sadness"
"nerve","positive"
"nervous","anticipation"
"nervous","fear"
"nervous","negative"
"nervousness","fear"
"nest","trust"
"nestle","positive"
"nestle","trust"
"nether","anger"
"nether","fear"
"nether","negative"
"nether","sadness"
"nettle","anger"
"nettle","disgust"
"nettle","negative"
"network","anticipation"
"neuralgia","fear"
"neuralgia","negative"
"neuralgia","sadness"
"neurosis","fear"
"neurosis","negative"
"neurosis","sadness"
"neurotic","disgust"
"neurotic","fear"
"neurotic","negative"
"neutral","anticipation"
"neutral","trust"
"neutrality","trust"
"newcomer","fear"
"newcomer","surprise"
"nicotine","disgust"
"nicotine","negative"
"nigger","negative"
"nightmare","fear"
"nightmare","negative"
"nihilism","negative"
"nobility","anticipation"
"nobility","positive"
"nobility","trust"
"noble","positive"
"noble","trust"
"nobleman","positive"
"nobleman","trust"
"noise","negative"
"noisy","anger"
"noisy","negative"
"nomination","positive"
"noncompliance","anger"
"noncompliance","anticipation"
"noncompliance","fear"
"noncompliance","negative"
"noncompliance","sadness"
"nonsense","negative"
"nonsensical","negative"
"nonsensical","sadness"
"noose","negative"
"noose","sadness"
"normality","positive"
"nose","disgust"
"notable","joy"
"notable","positive"
"notable","trust"
"notables","positive"
"notary","trust"
"noted","positive"
"nothingness","negative"
"nothingness","sadness"
"notification","anticipation"
"notion","positive"
"notoriety","anger"
"notoriety","disgust"
"notoriety","fear"
"notoriety","negative"
"notoriety","positive"
"nourishment","positive"
"noxious","disgust"
"noxious","fear"
"noxious","negative"
"nuisance","anger"
"nuisance","negative"
"nul","negative"
"nullify","negative"
"nullify","surprise"
"numb","negative"
"numbers","positive"
"numbness","negative"
"numbness","sadness"
"nun","negative"
"nun","trust"
"nurse","positive"
"nurse","trust"
"nursery","joy"
"nursery","positive"
"nursery","trust"
"nurture","anger"
"nurture","anticipation"
"nurture","disgust"
"nurture","fear"
"nurture","joy"
"nurture","positive"
"nurture","trust"
"nutritious","positive"
"nutritious","sadness"
"oaf","negative"
"oak","positive"
"oasis","anticipation"
"oasis","joy"
"oasis","positive"
"oasis","trust"
"oath","positive"
"oath","trust"
"obedience","positive"
"obedience","trust"
"obese","disgust"
"obese","negative"
"obesity","disgust"
"obesity","negative"
"obesity","sadness"
"obey","fear"
"obey","trust"
"obi","disgust"
"obi","fear"
"obi","negative"
"obit","negative"
"obit","sadness"
"obit","surprise"
"obituary","negative"
"obituary","sadness"
"objection","anger"
"objection","negative"
"objectionable","negative"
"objective","anticipation"
"objective","positive"
"objective","trust"
"oblige","negative"
"oblige","trust"
"obliging","anger"
"obliging","anticipation"
"obliging","disgust"
"obliging","fear"
"obliging","joy"
"obliging","positive"
"obliging","surprise"
"obliging","trust"
"obligor","fear"
"obligor","negative"
"obliterate","anger"
"obliterate","fear"
"obliterate","negative"
"obliterate","sadness"
"obliterated","anger"
"obliterated","fear"
"obliterated","negative"
"obliteration","fear"
"obliteration","negative"
"obliteration","sadness"
"oblivion","anger"
"oblivion","fear"
"oblivion","negative"
"obnoxious","anger"
"obnoxious","disgust"
"obnoxious","negative"
"obnoxious","sadness"
"obscene","disgust"
"obscene","negative"
"obscenity","anger"
"obscenity","disgust"
"obscenity","negative"
"obscurity","negative"
"observant","positive"
"obstacle","anger"
"obstacle","fear"
"obstacle","negative"
"obstacle","sadness"
"obstetrician","trust"
"obstinate","negative"
"obstruct","anger"
"obstruct","fear"
"obstruct","negative"
"obstruction","negative"
"obstructive","anger"
"obstructive","negative"
"obtainable","joy"
"obtainable","positive"
"obtuse","negative"
"obvious","positive"
"obvious","trust"
"occasional","surprise"
"occult","disgust"
"occult","fear"
"occult","negative"
"occupant","positive"
"occupant","trust"
"occupation","positive"
"occupy","positive"
"octopus","disgust"
"oddity","disgust"
"oddity","negative"
"oddity","sadness"
"oddity","surprise"
"odious","anger"
"odious","disgust"
"odious","fear"
"odious","negative"
"odor","negative"
"offend","anger"
"offend","disgust"
"offend","negative"
"offended","anger"
"offended","negative"
"offended","sadness"
"offender","anger"
"offender","disgust"
"offender","fear"
"offender","negative"
"offender","sadness"
"offense","anger"
"offense","disgust"
"offense","fear"
"offense","negative"
"offense","sadness"
"offensive","anger"
"offensive","disgust"
"offensive","negative"
"offer","positive"
"offering","trust"
"offhand","negative"
"officer","positive"
"officer","trust"
"official","trust"
"offing","negative"
"offset","anticipation"
"offset","positive"
"offshoot","positive"
"ogre","disgust"
"ogre","fear"
"ogre","negative"
"older","sadness"
"olfactory","anticipation"
"olfactory","negative"
"oligarchy","negative"
"omen","anticipation"
"omen","fear"
"omen","negative"
"ominous","anticipation"
"ominous","fear"
"ominous","negative"
"omit","negative"
"omnipotence","fear"
"omnipotence","negative"
"omnipotence","positive"
"omniscient","positive"
"omniscient","trust"
"onerous","anger"
"onerous","negative"
"onerous","sadness"
"ongoing","anticipation"
"onset","anticipation"
"onus","negative"
"ooze","disgust"
"ooze","negative"
"opaque","negative"
"openness","positive"
"opera","anger"
"opera","anticipation"
"opera","fear"
"opera","joy"
"opera","positive"
"opera","sadness"
"opera","surprise"
"opera","trust"
"operatic","negative"
"operation","fear"
"operation","trust"
"opiate","negative"
"opinionated","anger"
"opinionated","negative"
"opium","anger"
"opium","disgust"
"opium","fear"
"opium","negative"
"opium","sadness"
"opponent","anger"
"opponent","anticipation"
"opponent","disgust"
"opponent","fear"
"opponent","negative"
"opportune","joy"
"opportune","positive"
"opportunity","anticipation"
"opportunity","positive"
"oppose","negative"
"opposed","anger"
"opposed","fear"
"opposed","negative"
"opposition","anger"
"opposition","negative"
"oppress","anger"
"oppress","disgust"
"oppress","fear"
"oppress","negative"
"oppress","sadness"
"oppression","anger"
"oppression","disgust"
"oppression","fear"
"oppression","negative"
"oppression","sadness"
"oppressive","anger"
"oppressive","disgust"
"oppressive","fear"
"oppressive","negative"
"oppressive","sadness"
"oppressor","anger"
"oppressor","fear"
"oppressor","negative"
"oppressor","sadness"
"optimism","anticipation"
"optimism","joy"
"optimism","positive"
"optimism","surprise"
"optimism","trust"
"optimist","positive"
"optimist","trust"
"option","positive"
"optional","positive"
"oracle","anticipation"
"oracle","positive"
"oracle","trust"
"oration","positive"
"orc","anger"
"orc","disgust"
"orc","fear"
"orc","negative"
"orchestra","anger"
"orchestra","joy"
"orchestra","positive"
"orchestra","sadness"
"orchestra","trust"
"ordained","positive"
"ordained","trust"
"ordeal","anger"
"ordeal","negative"
"ordeal","surprise"
"orderly","positive"
"ordinance","trust"
"ordination","anticipation"
"ordination","joy"
"ordination","positive"
"ordination","trust"
"ordnance","fear"
"ordnance","negative"
"organ","anticipation"
"organ","joy"
"organic","positive"
"organization","anticipation"
"organization","joy"
"organization","positive"
"organization","surprise"
"organization","trust"
"organize","positive"
"organized","positive"
"orgasm","anticipation"
"orgasm","joy"
"orgasm","positive"
"originality","positive"
"originality","surprise"
"ornamented","positive"
"ornate","positive"
"orphan","fear"
"orphan","negative"
"orphan","sadness"
"orthodoxy","trust"
"ostensibly","negative"
"oust","anger"
"oust","negative"
"oust","sadness"
"outburst","anger"
"outburst","fear"
"outburst","joy"
"outburst","negative"
"outburst","positive"
"outburst","sadness"
"outburst","surprise"
"outcast","disgust"
"outcast","fear"
"outcast","negative"
"outcast","sadness"
"outcome","positive"
"outcry","anger"
"outcry","fear"
"outcry","negative"
"outcry","surprise"
"outdo","anticipation"
"outdo","positive"
"outhouse","disgust"
"outhouse","negative"
"outlandish","negative"
"outlaw","negative"
"outpost","fear"
"outrage","anger"
"outrage","disgust"
"outrage","negative"
"outrageous","surprise"
"outsider","fear"
"outstanding","joy"
"outstanding","negative"
"outstanding","positive"
"outward","positive"
"ovation","negative"
"ovation","sadness"
"overbearing","anger"
"overbearing","negative"
"overburden","negative"
"overcast","negative"
"overdo","negative"
"overdose","negative"
"overdue","anticipation"
"overdue","negative"
"overdue","sadness"
"overdue","surprise"
"overestimate","surprise"
"overestimated","negative"
"overflow","negative"
"overgrown","negative"
"overjoyed","joy"
"overjoyed","positive"
"overload","negative"
"overload","sadness"
"overpaid","negative"
"overpower","negative"
"overpowering","anger"
"overpowering","fear"
"overpowering","negative"
"overpriced","anger"
"overpriced","disgust"
"overpriced","negative"
"overpriced","sadness"
"oversight","negative"
"overt","fear"
"overthrow","anticipation"
"overthrow","fear"
"overthrow","negative"
"overture","anticipation"
"overturn","negative"
"overwhelm","negative"
"overwhelmed","negative"
"overwhelmed","sadness"
"overwhelming","positive"
"owing","anger"
"owing","anticipation"
"owing","disgust"
"owing","fear"
"owing","negative"
"owing","sadness"
"owing","trust"
"ownership","positive"
"oxidation","negative"
"pacific","positive"
"pact","trust"
"pad","positive"
"padding","positive"
"paddle","anticipation"
"paddle","positive"
"pain","fear"
"pain","negative"
"pain","sadness"
"pained","fear"
"pained","negative"
"pained","sadness"
"painful","anger"
"painful","disgust"
"painful","fear"
"painful","negative"
"painful","sadness"
"painfully","negative"
"painfully","sadness"
"pains","negative"
"palatable","positive"
"palliative","positive"
"palpable","surprise"
"palsy","disgust"
"palsy","fear"
"palsy","negative"
"palsy","sadness"
"panacea","positive"
"panache","positive"
"pandemic","fear"
"pandemic","negative"
"pandemic","sadness"
"pang","negative"
"pang","surprise"
"panic","fear"
"panic","negative"
"panier","positive"
"paprika","positive"
"parachute","fear"
"parade","anticipation"
"parade","fear"
"parade","joy"
"parade","negative"
"parade","positive"
"parade","surprise"
"paragon","anticipation"
"paragon","joy"
"paragon","positive"
"paragon","trust"
"paralysis","anger"
"paralysis","anticipation"
"paralysis","fear"
"paralysis","negative"
"paralysis","sadness"
"paralyzed","anger"
"paralyzed","fear"
"paralyzed","negative"
"paralyzed","sadness"
"paralyzed","surprise"
"paramount","positive"
"paranoia","fear"
"paranoia","negative"
"paraphrase","negative"
"paraphrase","positive"
"parasite","disgust"
"parasite","fear"
"parasite","negative"
"pardon","positive"
"pare","anger"
"pare","anticipation"
"pare","fear"
"pare","negative"
"pare","sadness"
"parentage","positive"
"parietal","positive"
"parietal","trust"
"parish","trust"
"parliament","trust"
"parole","anticipation"
"parrot","disgust"
"parrot","negative"
"parsimonious","negative"
"partake","positive"
"partake","trust"
"participation","positive"
"parting","sadness"
"partisan","negative"
"partner","positive"
"partnership","positive"
"partnership","trust"
"passe","negative"
"passenger","anticipation"
"passion","anticipation"
"passion","joy"
"passion","positive"
"passion","trust"
"passionate","anticipation"
"passionate","joy"
"passionate","positive"
"passionate","trust"
"passive","negative"
"passivity","negative"
"pastime","positive"
"pastor","joy"
"pastor","positive"
"pastor","trust"
"pastry","joy"
"pastry","positive"
"pasture","positive"
"patch","negative"
"patent","positive"
"pathetic","disgust"
"pathetic","negative"
"pathetic","sadness"
"patience","anticipation"
"patience","positive"
"patience","trust"
"patient","anticipation"
"patient","positive"
"patriarchal","positive"
"patriarchal","trust"
"patrol","trust"
"patron","positive"
"patron","trust"
"patronage","positive"
"patronage","trust"
"patronizing","negative"
"patter","anger"
"patter","negative"
"paucity","anger"
"paucity","disgust"
"paucity","negative"
"paucity","sadness"
"pauper","negative"
"pauper","sadness"
"pavement","trust"
"pawn","negative"
"pawn","trust"
"pay","anticipation"
"pay","joy"
"pay","positive"
"pay","trust"
"payback","anger"
"payback","negative"
"payment","negative"
"peace","anticipation"
"peace","joy"
"peace","positive"
"peace","trust"
"peaceable","positive"
"peaceful","anticipation"
"peaceful","joy"
"peaceful","positive"
"peaceful","surprise"
"peaceful","trust"
"peacock","positive"
"peck","positive"
"peculiarities","negative"
"peculiarity","positive"
