"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
5723,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
3209,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
611,"","","Unknown","Unknown","","","","","","","","","",""
2158,"","","Unknown","Yes","","","","","","","","","",""
2107,"","","Unknown","Yes","","","","","","","","","",""
4658,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2702,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
5695,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
5626,"","","Unknown","Yes","","","","","","","","","",""
5369,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
452,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
1102,"","","Unknown","Yes","","","","","","","","","",""
229,"","","Unknown","Yes","","","","","","","","","",""
5329,"","","Yes","Yes","","","","Yes","","","Yes","","Yes",""
1607,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
1937,"","","Unknown","Unknown","","","","","","","","","",""
5023,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1773,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","Yes",""
5162,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2078,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
875,"","","Yes","Yes","","","","","","","","","",""
637,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2221,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3789,"","","Unknown","Yes","","","","","","","","","",""
5945,"","","Unknown","Unknown","","","","","","","","","",""
1856,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
5925,"","","Unknown","Yes","","","","","","","","","",""
330,"","","Unknown","Yes","","Yes","","Yes","","","Yes","","",""
2020,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5554,"","","Yes","Unknown","","","","","","","","","",""
2067,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
1109,"1 religious contribution  in home","","Yes","Yes","","","","","","","","","Yes","Yes"
2521,"","","Unknown","Yes","","","","","","","","","","Yes"
3343,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes",""
3453,"","","Unknown","Unknown","Yes","","","","","","","","",""
2813,"","","Unknown","Yes","","","","","","","","","","Yes"
4993,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
5843,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2368,"","","Unknown","Unknown","","","","","","","","","",""
131,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
2469,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5651,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
1829,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
152,"","","Yes","Unknown","","","","","","","","","",""
2416,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","",""
1809,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5593,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
5131,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
29,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5421,"1 religious contribution  in home","","Unknown","Yes","","","","","","Yes","","","",""
1438,"","","Unknown","Yes","","","","","","","","","",""
1316,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4873,"","","Unknown","Unknown","","","","","","","","","",""
216,"","","Unknown","Yes","","","","","","","","","",""
1015,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
3821,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
954,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3228,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3798,"","","Yes","Yes","Yes","","","Yes","","","Yes","","Yes","Yes"
3254,"","","Unknown","Yes","","","","","","","","","",""
202,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
190,"","","Yes","Yes","","","","","","","","","",""
3041,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3347,"","","Unknown","Yes","","","","","","","","","",""
4617,"","","Unknown","Yes","","","","","","","","","",""
627,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","Yes",""
5838,"","","Unknown","Unknown","","","","","","","","","",""
4574,"","","Unknown","Yes","","","","","","","","","","Yes"
1689,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
2527,"","","Unknown","Unknown","","","","","","","","","",""
943,"","","Unknown","Unknown","Yes","","","","","","","","",""
5819,"","","Unknown","Yes","","","","","","","","","",""
2720,"","","Unknown","Unknown","","","","","","","","","",""
5871,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
3359,"","","Unknown","Unknown","","","","","","","","","",""
5219,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
3665,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
339,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1680,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
3788,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
5540,"","","Unknown","Unknown","","","","","","","","","",""
4166,"","","Unknown","Unknown","","","","","","","","","",""
2101,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
4611,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
5728,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
3139,"","","Unknown","Unknown","","","","","","","","","",""
796,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
3291,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1263,"","","Unknown","Unknown","","","","","","Yes","","","","Yes"
3174,"","","Unknown","Yes","","","","","","","","","",""
3202,"","","Unknown","Unknown","","","","","","","","","",""
1926,"","2 political contributions in home","Unknown","Yes","","","","","","","","","",""
5582,"","","Unknown","Yes","","","","","","","","","Yes",""
2814,"","","Unknown","Yes","","","","","","","","","",""
1211,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1472,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
5958,"","","Unknown","Yes","","","","","","","","","",""
90,"","","Unknown","Yes","","","","","","","","","","Yes"
2954,"","","Yes","Yes","Yes","","","","","","","","",""
5429,"","","Unknown","Yes","","","","","","","","","",""
924,"","","Unknown","Unknown","","","","","","","","","","Yes"
5963,"","","Unknown","Unknown","Yes","","","","","","","","",""
4957,"","","Unknown","Unknown","","","","","","","","","",""
1672,"","1 political contribution  in home","Unknown","Yes","","","Yes","","","","","","","Yes"
3653,"","","Unknown","Unknown","","","","","","","","","",""
722,"","","Unknown","Yes","","","","","","","","","",""
148,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
486,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","","Yes"
1597,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
3848,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1100,"","","Yes","Unknown","","","","Yes","","","Yes","","","Yes"
3754,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4799,"","","Unknown","Yes","Yes","","","","","","","","",""
5987,"","","Unknown","Yes","","","","","","","","","",""
604,"","","Unknown","Unknown","","","","","","","","","",""
105,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
2806,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
4129,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","Yes","Yes"
5652,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3148,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
836,"","","Unknown","Unknown","","Yes","","","","","","","",""
2486,"","","Unknown","Unknown","","","","","","","","","",""
251,"","","Unknown","Unknown","","","","","","","","","",""
4599,"","","Unknown","Yes","","","","","","","","","","Yes"
2179,"","3 political contributions in home","Unknown","Unknown","","","","","","","","","",""
4273,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
3218,"","","Unknown","Unknown","","","","","","","","","","Yes"
4298,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3899,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
267,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
5990,"","","Yes","Yes","","","","","","","","","",""
3748,"","","Unknown","Yes","","","","","","","","","",""
4254,"","","Unknown","Yes","","","","","","","","","","Yes"
5386,"","","Unknown","Yes","","","","","","","","","",""
5098,"","","Unknown","Yes","","","","","","","","","","Yes"
2668,"","","Yes","Unknown","Yes","","","","","","","","",""
1983,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
3052,"","","Unknown","Yes","","","","","","","","","",""
2619,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
5457,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
5412,"1 religious contribution  in home","","Yes","Unknown","","","","","","","","","",""
2439,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4112,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
5086,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
260,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
2219,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
3092,"1 religious contribution  in home","5 political contributions in home","Unknown","Unknown","","","Yes","","","","","","","Yes"
5294,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
5477,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","",""
3344,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
4908,"","","Unknown","Unknown","","","","","","","","","",""
5885,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2927,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
5249,"","","Unknown","Yes","","","","","","","","","","Yes"
2542,"","","Unknown","Unknown","","","","","","","","","",""
5868,"","","Yes","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
2767,"","","Unknown","Unknown","","","","","","","","","",""
2853,"","1 political contribution  in home","Unknown","Unknown","","","","","","Yes","","","Yes","Yes"
1743,"","","Yes","Unknown","","","","","","","","","",""
5447,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1551,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
792,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1628,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1580,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1584,"","","Unknown","Unknown","","","","","","","","","",""
3685,"1 religious contribution  in home","","Unknown","Yes","","","","Yes","","","Yes","","",""
3974,"","","Unknown","Unknown","","","","","","","","","",""
4070,"","","Unknown","Yes","","","","","","","","","",""
3844,"","","Unknown","Yes","","","","","","","","","",""
4686,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
1552,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
3872,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3993,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
3459,"","","Unknown","Yes","","","","","","","","","",""
4781,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4099,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
822,"","","Unknown","Yes","Yes","","","","","","","","",""
5079,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
3841,"","","Unknown","Unknown","","","","","","","","","",""
4685,"","","Unknown","Yes","","","","","","","","","",""
1864,"","","Unknown","Unknown","","","","","","","","","",""
914,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5035,"","","Unknown","Unknown","","","","","","","","","","Yes"
1065,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
323,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
