"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
9566,"","","Unknown","Yes","","","","","","","","","",""
12015,"1 religious contribution  in home","","Unknown","Unknown","","","Yes","","","Yes","","","","Yes"
4102,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
8109,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3292,"","","Unknown","Yes","","","","","","","","","",""
5186,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
8283,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
10992,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
4889,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
8441,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
14338,"","","Unknown","Unknown","","","","","","","","","",""
559,"1 religious contribution  in home","","Unknown","Unknown","Yes","","","","","","","","Yes",""
2319,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
2587,"","","Unknown","Yes","","","Yes","","","","","","Yes","Yes"
13420,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
7845,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
6911,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
71,"","","Unknown","Yes","","","","","","","","","","Yes"
14262,"","","Unknown","Yes","","","","","","","","","",""
4846,"","","Unknown","Unknown","","","","","","","","","",""
13206,"","","Unknown","Unknown","","","","","","","","","",""
9629,"1 religious contribution  in home","5 political contributions in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
5936,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","Yes","Yes"
5226,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
9444,"","","Unknown","Unknown","","","","","","","","","",""
1047,"","","Unknown","Unknown","","","","","","","","","",""
8525,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
11135,"","","Unknown","Yes","","","","","","","","","",""
4260,"","","Unknown","Unknown","","","","","","","","","","Yes"
13307,"","","Unknown","Yes","","","","","","","","","",""
6369,"","","Unknown","Unknown","","","","","","","","","",""
852,"","","Unknown","Unknown","","","","","","","","","",""
6782,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
5801,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
7333,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
8983,"","","Unknown","Unknown","","","","","","","","","","Yes"
12139,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5354,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
3331,"","","Unknown","Unknown","","","","","","","","","",""
11538,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
13311,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
10052,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
13198,"","","Unknown","Yes","","","","","","","","","",""
13602,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
14892,"","","Unknown","Unknown","","","","","","","","","","Yes"
8527,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
5481,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2030,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3336,"","","Unknown","Unknown","","","","","","","","","",""
3438,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
2481,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
1861,"","","Unknown","Yes","","","","","","","","","",""
10210,"","","Unknown","Unknown","","","","","","","","","",""
3638,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
5358,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
7899,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","Yes","Yes"
6438,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
1264,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
7554,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
11933,"","","Unknown","Yes","","","","","","","","","","Yes"
8695,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
1796,"","","Unknown","Yes","","","","","","","","","",""
6281,"","","Unknown","Unknown","","","","","","","","","","Yes"
192,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
6825,"","","Unknown","Yes","","","","","","","","","",""
13693,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5955,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
12033,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
10939,"","","Unknown","Unknown","","","","","","","","","",""
9560,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
9263,"","","Unknown","Unknown","","","","","","","","","",""
5144,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
11805,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
9893,"","","Unknown","Yes","","","","","","","","","",""
9575,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
5705,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
4583,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
8790,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5188,"","1 political contribution  in home","Unknown","Unknown","","","Yes","","","","","","","Yes"
11266,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13969,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
11993,"","","Yes","Unknown","","","","Yes","","","Yes","","",""
14545,"","","Unknown","Yes","","","","","","","","","",""
8000,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
11043,"","","Unknown","Yes","","","","","","","","","",""
3384,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
1554,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5381,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
7294,"","","Unknown","Unknown","","","","","","","","","",""
806,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
10257,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13150,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3262,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
13665,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
11655,"","","Unknown","Unknown","","","","","","","","","",""
14028,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
84,"","","Yes","Unknown","","","","","","","","","",""
13877,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
4314,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
3369,"","","Unknown","Unknown","","","","","","","","","",""
13351,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
10985,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
10859,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1028,"","","Unknown","Yes","","","","","","","","","",""
12461,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","","Yes"
13204,"","","Unknown","Yes","","","","","","","","","","Yes"
3968,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3692,"","","Unknown","Unknown","","","","","","","","","","Yes"
3079,"","","Unknown","Unknown","","","","","","","","","",""
12045,"4 religious contributions in home","","Unknown","Unknown","","","","","","","","","",""
524,"","","Unknown","Yes","","","","","","","","","",""
13355,"","","Unknown","Yes","","","","","","","","","",""
3278,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
12340,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
11845,"","","Unknown","Yes","","","","","","","","","","Yes"
4943,"4 religious contributions in home","","Unknown","Yes","","","","","","","","","","Yes"
3532,"","","Unknown","Unknown","","","","","","","","","",""
9094,"","","Unknown","Unknown","","","","","","","","","",""
14681,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
9554,"","","Unknown","Yes","","","","","","","","","",""
11824,"","","Unknown","Unknown","","","","","","","","","",""
11328,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
6708,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
6151,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
10839,"","","Unknown","Yes","","","","","","","","","",""
3161,"","","Unknown","Unknown","","","","","","","","","Yes",""
5369,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
13373,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4671,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
10640,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","","Yes"
6023,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
13984,"","","Unknown","Yes","","","","","","","","","","Yes"
1895,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
1941,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
9252,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
764,"","","Unknown","Yes","","","","","","","","","",""
9138,"","","Unknown","Yes","","","","","","","","","",""
9630,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
8798,"1 religious contribution  in home","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
6014,"","","Yes","Yes","Yes","","","Yes","","","Yes","","",""
1851,"","","Unknown","Yes","","","","","","","","","",""
1993,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
9070,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5091,"","","Unknown","Unknown","","","","","","","","","",""
4508,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5273,"","","Yes","Yes","","","","Yes","","","Yes","","","Yes"
6178,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
14291,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3466,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
7021,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
5062,"","2 political contributions in home","Unknown","Yes","","","","","","","","","","Yes"
10539,"","","Unknown","Yes","","","","","","","","","","Yes"
4056,"","","Unknown","Unknown","","","","","","","","","",""
5218,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
1283,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
12254,"","","Unknown","Unknown","","","","","","","","","",""
1509,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
6258,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
14280,"","","Unknown","Unknown","","","","","","","","","",""
13308,"","","Unknown","Yes","","","","","","","","","",""
9915,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
14305,"","","Unknown","Unknown","","","","","","","","","",""
10329,"","","Unknown","Yes","","","","","","","","","",""
14622,"","","Unknown","Unknown","","","","","","","","","",""
10043,"","","Unknown","Yes","","","","","","","","","",""
12232,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
14342,"","","Unknown","Yes","","","","","","","","","",""
12786,"","","Unknown","Unknown","","","","","","","","","",""
6867,"","","Unknown","Unknown","","","","","","","","","",""
8949,"","1 political contribution  in home","Unknown","Unknown","Yes","","","","","","","","",""
2307,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
1104,"","","Unknown","Yes","","","","","","","","","",""
14558,"","","Unknown","Unknown","","","","","","","","","",""
814,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
6268,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
1471,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
14222,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
7366,"","","Unknown","Unknown","","","","","","","","","",""
