"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
1674,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2501,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
465,"Republican","Protestant","","Yes","Yes","","","","","","",""
3845,"Democratic","","","Unknown","Unknown","","","","","","",""
1860,"Democratic","","","Yes","Unknown","","","","","","",""
1583,"Democratic","Christian","Yes","Unknown","Unknown","","","","","","",""
5276,"Democratic","","","Unknown","Unknown","","","","","","",""
4102,"Democratic","","","Unknown","Unknown","","","","","","",""
2344,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5969,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2048,"Democratic","","","Yes","Unknown","","","","","","",""
5555,"Republican","","","Unknown","Unknown","","","","","","",""
2581,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5208,"Republican","","","Unknown","Unknown","","","","","","",""
37,"Republican","","","Unknown","Unknown","","Support","Support","Support","Liberal","",""
1653,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5346,"Democratic","","","Unknown","Unknown","","","","","","",""
286,"Democratic","","","Unknown","Unknown","","","","","","",""
560,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2896,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
5711,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
2381,"Democratic","","","Unknown","Unknown","","","","","","",""
2898,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3281,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1365,"Republican","","","Unknown","Unknown","","","","","","",""
61,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4868,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
1474,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
776,"Democratic","","","Yes","Unknown","","","","","","",""
5708,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4861,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3508,"Republican","","","Unknown","Unknown","","","","","","",""
1779,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4917,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
5161,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2309,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
977,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2168,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5457,"Republican","Christian","","Unknown","Yes","","","","","","",""
640,"Republican","","","Unknown","Unknown","","","","","","",""
1430,"Democratic","","","Unknown","Unknown","","","","","","",""
789,"Democratic","","","Unknown","Unknown","","","","","","",""
559,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5280,"Democratic","","","Unknown","Unknown","","","","","","",""
3294,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
1463,"Democratic","","","Yes","Unknown","","","","","","",""
3176,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
2030,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4245,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
4618,"Non-Partisan","Catholic","Yes","Unknown","Unknown","","","","","","",""
5750,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5214,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
2295,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1777,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
5111,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4231,"Non-Partisan","Islamic","","Unknown","Unknown","","","","","","",""
5810,"Democratic","","","Unknown","Unknown","","","","","","",""
632,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1180,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4839,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4262,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
672,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","","Yes"
194,"Republican","","","Unknown","Unknown","","","","","","",""
4127,"Democratic","","","Yes","Unknown","","","","","Liberal","",""
4026,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3543,"Republican","Jewish","","Yes","Yes","","","","","","",""
2612,"Democratic","","","Yes","Unknown","","","","","","",""
3160,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3198,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3258,"Democratic","Hindu","","Unknown","Unknown","","","","","","",""
863,"Democratic","","","Unknown","Unknown","","","","","","",""
5443,"Republican","Protestant","","Yes","Unknown","","","","","","",""
2644,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3291,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
933,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1666,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2696,"Republican","Protestant","","Unknown","Yes","","","","","","",""
3685,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3734,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2588,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
715,"Republican","","","Yes","Unknown","","","","","","",""
4409,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2749,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1272,"Republican","","Yes","Yes","Unknown","","","","","","",""
734,"Republican","","","Unknown","Unknown","","","","","","",""
594,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
16,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4052,"Non-Partisan","Jewish","","Unknown","Unknown","","","","","","",""
4264,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
152,"Democratic","","","Unknown","Unknown","","","","","","",""
1917,"Republican","","","Yes","Unknown","","","","","","",""
341,"Democratic","","","Yes","Unknown","","","","","","",""
3859,"Republican","","","Unknown","Unknown","","","","","","",""
3675,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
5427,"Republican","","","Unknown","Unknown","","","","","","",""
4729,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3550,"Non-Partisan","","","Yes","Unknown","","","","","","",""
4235,"Republican","","","Unknown","Unknown","","","","","","",""
4983,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1188,"Democratic","","","Unknown","Unknown","","","","","","",""
422,"Democratic","","","Yes","Unknown","","","","","","",""
2332,"Democratic","","","Unknown","Unknown","","","","","","",""
586,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2721,"Republican","","","Yes","Unknown","","","","","","",""
1659,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1185,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4361,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
5295,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
396,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4854,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2480,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
4216,"Republican","","","Unknown","Unknown","","","","","","",""
5359,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2819,"Republican","","","Unknown","Unknown","","","","","","",""
5572,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4209,"Democratic","","","Yes","Unknown","","","","","","",""
1257,"Democratic","","","Unknown","Unknown","","","","","","",""
299,"Republican","","","Unknown","Unknown","","","","","","",""
4213,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
1774,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
158,"Republican","","","Yes","Unknown","","","","","","",""
4881,"Democratic","Eastern Orthodox","Yes","Yes","Unknown","","","","","","",""
1103,"Democratic","","","Unknown","Unknown","","","","","","",""
5971,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5331,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5385,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4112,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2147,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
412,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
777,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2558,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
3821,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4625,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1900,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
4396,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5335,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1137,"Democratic","","","Unknown","Unknown","","","","","","",""
4365,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2393,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3872,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1679,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1710,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1439,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1746,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
370,"Democratic","","","Unknown","Unknown","","","","","","",""
5700,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
4969,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
197,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1078,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5677,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2992,"Democratic","","","Unknown","Unknown","","","","","","",""
4791,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1227,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4712,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4615,"Democratic","","","Yes","Unknown","","","","","","",""
938,"Republican","","","Unknown","Unknown","","","","","","",""
691,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
4500,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1177,"Republican","","","Unknown","Unknown","","","","","","",""
790,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4049,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
407,"Republican","Protestant","","Yes","Unknown","","","","","","",""
2144,"Democratic","","","Unknown","Unknown","","","","","","",""
5313,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1598,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5268,"Republican","Catholic","","Unknown","Yes","","","","","","",""
1892,"Republican","","","Unknown","Unknown","","","","","","",""
1719,"Republican","","","Unknown","Unknown","","","","","","",""
1839,"Democratic","","","Unknown","Unknown","","","","","","",""
1960,"Democratic","","","Unknown","Unknown","","","","","","",""
4198,"Republican","","","Unknown","Unknown","","","","","","",""
1930,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5174,"Democratic","","","Yes","Unknown","","","","","","",""
2489,"Republican","Protestant","","Yes","Yes","","","","","","",""
14,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1091,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
78,"Republican","Eastern Orthodox","","Yes","Unknown","","","","","","",""
1317,"Democratic","","","Unknown","Unknown","","","","","","",""
4966,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
346,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2235,"Democratic","","","Unknown","Unknown","","","","","","",""
4745,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2733,"Democratic","","","Unknown","Unknown","","","","","","",""
154,"Non-Partisan","","","Unknown","Yes","","","","","","",""
5651,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1175,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2960,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5825,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
1709,"Democratic","","","Unknown","Unknown","","","","","","",""
5603,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3004,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
3001,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
951,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2367,"Republican","Islamic","","Yes","Unknown","","","","","","",""
2034,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
233,"Democratic","","","Unknown","Unknown","","","","","","",""
3312,"Non-Partisan","Jewish","","Yes","Unknown","","","","","","",""
3945,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
