"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
11034,"Mixed Gender Household","Likely Af-Am (Modeled)","Italian","Known Data",8,"Likely Homeowner","",14,"$25000-49999","Yes","","Some College -Extremely Likely","Skilled Trades","","","","","","","","","Yes","Yes","","Yes"
2128,"Mixed Gender Household","","English/Welsh","Modeled Likely to have a child",8,"Likely Homeowner","",14,"","","","HS Diploma - Extremely Likely","Education","","","Yes","","Yes","","","","","","","Unknown"
12252,"Mixed Gender Household","English/Welsh","Scots","Modeled Not as Likely to have a child",7,"Likely Homeowner","",12,"","","","Bach Degree - Extremely Likely","Unknown","","","Yes","Yes","Yes","3 book purchases in home","","","","","","Unknown"
2588,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",NA,"","",12,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","Yes","","Yes"
6437,"Mixed Gender Household","Vietnamese","English/Welsh","Known Data",2,"Likely Renter","",14,"$25000-49999","","","HS Diploma - Extremely Likely","Other","","","","Yes","","","","","","Yes","","Yes"
7569,"Mixed Gender Household","Irish","English/Welsh","Known Data",9,"Likely Homeowner","Silver Sophisticates",13,"$250000-499999","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1360,"Female Only Household","German","English/Welsh","Known Data",8,"Likely Homeowner","",12,"$100000-249999","Yes","","Bach Degree - Likely","Unknown","","","Yes","Yes","","","","","Yes","","","Yes"
10482,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Renter","",13,"$25000-49999","","","Grad Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","","","Unknown"
14306,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Renter","",12,"$10000-24999","","","Bach Degree - Extremely Likely","Clerical/Office","","","Yes","","","","","","","","","Unknown"
8027,"Mixed Gender Household","Irish","English/Welsh","Known Data",3,"Likely Renter","",16,"","","","Unknown","Unknown","","Yes","","","","","","","Yes","","","Yes"
9151,"Mixed Gender Household","","Irish","",9,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Likely","Other","","","","","Yes","","","","","Yes","","Yes"
9184,"Mixed Gender Household","Swedish","English/Welsh","",NA,"Likely Homeowner","",13,"$100000-249999","","","Unknown","Unknown","","","","","","","","","","Yes","","Yes"
1735,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"","",14,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Unknown"
5936,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","",13,"$5000-9999","Yes","","Some College - Likely","Unknown","","","","","Yes","","","","","Yes","","Yes"
926,"Mixed Gender Household","English/Welsh","English/Welsh","",2,"Likely Homeowner","",14,"$250000-499999","","","Unknown","Unknown","","","","","","","","","","","","Yes"
4903,"Mixed Gender Household","German","German","Not Likely to have a child",7,"Likely Homeowner","Reaping Rewards",12,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
7654,"Mixed Gender Household","","Hispanic","Modeled Not as Likely to have a child",8,"Likely Homeowner","",13,"$100000-249999","Yes","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Unknown"
8105,"Cannot Determine","Japanese","German","Not Likely to have a child",5,"Likely Homeowner","",12,"$499999+","","","HS Diploma - Likely","Other","","Yes","","","","1 book purchase in home ","","","","","","Yes"
14883,"Male Only Household","Irish","Irish","Not Likely to have a child",9,"Likely Homeowner","",16,"$100000-249999","","","Grad Degree - Likely","Management","","","","","","","","","","","","Yes"
703,"Mixed Gender Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Extremely Likely","Skilled Trades","","","","","","","","","","Yes","","Yes"
14308,"Mixed Gender Household","German","Chinese","Modeled Not as Likely to have a child",8,"Likely Homeowner","",14,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Financial Services","","","","","","","","","","Yes","","Yes"
4029,"Male Only Household","German","German","Not Likely to have a child",0,"Likely Homeowner","",12,"","","","Bach Degree - Extremely Likely","Unknown","","","Yes","Yes","","","","","Yes","","","Yes"
13031,"Mixed Gender Household","Scots","English/Welsh","Known Data",9,"","No Place like Home",15,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
4615,"Female Only Household","German","Czech","Modeled Not as Likely to have a child",6,"Likely Homeowner","",13,"$250000-499999","Yes","","Less than HS Diploma - Likely","Medical","","","","","","1 book purchase in home ","","","","","","Yes"
1212,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",2,"Likely Homeowner","",15,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
11383,"Female Only Household","German","English/Welsh","Known Data",5,"Likely Homeowner","",16,"","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes"
13140,"Female Only Household","English/Welsh","Scots","",NA,"Likely Homeowner","Aging of Aquarius",14,"$10000-24999","Yes","","Grad Degree - Extremely Likely","Medical","","","","Yes","","","","","","Yes","","Yes"
9989,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Likely","Legal","","","","","","2 book purchases in home","","","Yes","Yes","","Unknown"
982,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",16,"$250000-499999","Yes","","Grad Degree - Likely","Unknown","","","","","Yes","","","","","","","Unknown"
11200,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","Aging in Place",14,"$100000-249999","","","Unknown","Unknown","","","","","","","1 upscale merchandise purchase ","","","","","Yes"
8762,"Mixed Gender Household","Likely Af-Am (Modeled)","Irish","Not Likely to have a child",2,"Likely Homeowner","",16,"$50000-99999","Yes","","HS Diploma - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Unknown"
7700,"Male Only Household","English/Welsh","","",9,"Likely Homeowner","",14,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Unknown"
2520,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",15,"$100000-249999","","","Bach Degree - Likely","Unknown","","Yes","Yes","","Yes","1 book purchase in home ","","","","","","Yes"
13211,"Mixed Gender Household","English/Welsh","","Known Data",7,"Likely Homeowner","",16,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","Yes","Yes","","","","","","","","","","Yes"
8203,"Female Only Household","","German","Not Likely to have a child",7,"Likely Homeowner","",13,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
4282,"Mixed Gender Household","Dutch (Netherlands)","Irish","Known Data",9,"Likely Renter","",16,"","Yes","","Some College - Likely","Education","","","","","","4 book purchases in home","","","","","","Unknown"
13308,"Female Only Household","Irish","Persian","Known Data",6,"Likely Homeowner","",16,"$25000-49999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Unknown"
13943,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",0,"Likely Homeowner","",15,"$100000-249999","Yes","","Unknown","Unknown","","","","Yes","","3 book purchases in home","","","","","","Yes"
578,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Renter","",16,"","","","Bach Degree - Extremely Likely","Unknown","","","","","","3 book purchases in home","","","Yes","Yes","","Yes"
10394,"Male Only Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",9,"Likely Renter","",12,"","","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Yes"
9637,"Mixed Gender Household","","English/Welsh","Known Data",9,"Likely Homeowner","",17,"$100000-249999","","","Grad Degree - Extremely Likely","Clerical/Office","","","Yes","","","","","","Yes","Yes","","Yes"
651,"Mixed Gender Household","German","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Homeowner","",12,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes"
12559,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","Senior Discounts",15,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
12807,"Mixed Gender Household","Irish","Swedish","Known Data",8,"Likely Homeowner","",14,"","","","Bach Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
7864,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",5,"Likely Homeowner","",15,"$100000-249999","","","Some College - Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes"
12889,"Mixed Gender Household","Likely Af-Am (Modeled)","German","Known Data",7,"Likely Homeowner","",17,"","","","HS Diploma - Likely","Unknown","","Yes","","","Yes","","","","","Yes","","Yes"
11694,"Mixed Gender Household","Swedish","Norwegian","Modeled Not as Likely to have a child",8,"Likely Homeowner","Aging of Aquarius",13,"$250000-499999","","","Grad Degree - Extremely Likely","Financial Services","","","","","","","","","Yes","Yes","","Yes"
9377,"Male Only Household","","German","Not Likely to have a child",7,"Likely Homeowner","",15,"$10000-24999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","1 upscale merchandise purchase ","","","","","Yes"
2214,"Mixed Gender Household","Irish","Indian/Hindu","Not Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
2954,"Male Only Household","English/Welsh","Scots","Not Likely to have a child",9,"","",15,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","Yes","","Yes"
3687,"Mixed Gender Household","German","Italian","Not Likely to have a child",7,"Likely Homeowner","",13,"$25000-49999","","","HS Diploma - Extremely Likely","Unknown","","","","Yes","","2 book purchases in home","","","","","","Yes"
10669,"Mixed Gender Household","Irish","German","Known Data",9,"Likely Homeowner","",15,"$100000-249999","Yes","","Some College - Likely","Unknown","","","","","","","","","","Yes","","Unknown"
6768,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",8,"Likely Homeowner","",16,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
347,"Female Only Household","English/Welsh","Norwegian","Known Data",7,"Likely Homeowner","",15,"$250000-499999","Yes","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Unknown"
13129,"Mixed Gender Household","Swedish","German","Not Likely to have a child",8,"Likely Homeowner","Settled and Sensible",12,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","Yes","","Yes","","2 book purchases in home","","","Yes","","","Yes"
10902,"Mixed Gender Household","German","Swedish","Known Data",6,"Likely Renter","",17,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Financial Services","","","","","","","","","Yes","Yes","","Unknown"
2221,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",13,"$100000-249999","","","Grad Degree - Extremely Likely","Education","","","","Yes","","","","","","","","Unknown"
8907,"Female Only Household","","English/Welsh","",NA,"Likely Homeowner","",13,"$25000-49999","","","HS Diploma - Likely","Medical","","","","","","","","","","Yes","","Yes"
3956,"Mixed Gender Household","","","Not Likely to have a child",7,"Likely Homeowner","",16,"$50000-99999","","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes","","Yes"
4020,"Female Only Household","English/Welsh","Austrian","Not Likely to have a child",7,"Likely Renter","",16,"$100000-249999","","","HS Diploma - Extremely Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Yes"
7971,"Mixed Gender Household","Italian","Scots","Not Likely to have a child",2,"Likely Homeowner","",15,"$25000-49999","Yes","","Bach Degree - Likely","Unknown","","Yes","Yes","","Yes","","","","","","","Yes"
2786,"Female Only Household","Dutch (Netherlands)","German","Known Data",9,"Likely Homeowner","Aging in Place",14,"$250000-499999","Yes","","Grad Degree - Likely","Unknown","","","","","Yes","3 book purchases in home","","","","","","Yes"
1909,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Likely to have a child",8,"Likely Homeowner","Rooted Flower Power",12,"$50000-99999","","","Grad Degree - Likely","Unknown","","","","","Yes","","","","","","","Yes"
12790,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",9,"","",14,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","","","Unknown"
13651,"Mixed Gender Household","German","Scots","Known Data",9,"Likely Homeowner","Aging in Place",13,"$100000-249999","","","Grad Degree - Likely","Unknown","","","","","Yes","","","","","","","Unknown"
6493,"Female Only Household","Italian","German","Not Likely to have a child",1,"Likely Homeowner","Silver Sophisticates",12,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
6196,"Mixed Gender Household","Japanese","German","Not Likely to have a child",9,"","Reaping Rewards",14,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
