"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
2996,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",12,"$100000-249999","Yes","","Vocational Technical Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1503,"Mixed Gender Household","Irish","Likely Af-Am (Modeled)","Not Likely to have a child",0,"Likely Homeowner","",15,"$25000-49999","Yes","","HS Diploma - Extremely Likely","Clerical/Office","","","","","","","","","","","","Yes"
3563,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Known Data",7,"Likely Homeowner","Reaping Rewards",17,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","2 book purchases in home","","","","","","Yes"
5828,"Mixed Gender Household","Irish","Likely Af-Am (Modeled)","Not Likely to have a child",5,"Likely Homeowner","",16,"$1-4999","Yes","","Grad Degree - Extremely Likely","Clerical/Office","","","","Yes","","","","","","","","Yes"
5065,"Mixed Gender Household","English/Welsh","German","Known Data",3,"Likely Homeowner","",16,"$50000-99999","","","HS Diploma - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
5953,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",4,"Likely Homeowner","Digital Dependents",15,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Other","","","","","","","","","","","","Unknown"
3305,"Mixed Gender Household","","Dutch (Netherlands)","Known Data",4,"Likely Homeowner","",14,"$250000-499999","","","Bach Degree - Likely","Other","","Yes","","","","","","","Yes","","","Yes"
5727,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Not Likely to have a child",6,"Likely Renter","",17,"","Yes","","Unknown","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
2142,"Mixed Gender Household","Polish","English/Welsh","Not Likely to have a child",7,"Likely Renter","",16,"","Yes","","Bach Degree - Likely","Unknown","","","","","Yes","","","","","","","Yes"
306,"Mixed Gender Household","English/Welsh","Swedish","",NA,"Likely Homeowner","",13,"$100000-249999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes"
1341,"Mixed Gender Household","","German","Known Data",9,"Likely Renter","",16,"$499999+","Yes","","Grad Degree - Extremely Likely","Management","","","","","","","","","","Yes","","Yes"
653,"Female Only Household","","English/Welsh","Modeled Not as Likely to have a child",5,"Likely Homeowner","",17,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
1872,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",7,"Likely Homeowner","Reaping Rewards",14,"$499999+","","","Some College - Likely","Unknown","Yes","","","","","1 book purchase in home ","","","","Yes","","Yes"
1079,"Mixed Gender Household","Likely Af-Am (Modeled)","","Modeled Not as Likely to have a child",0,"Likely Homeowner","Kids and Cabernet",17,"$100000-249999","","","HS Diploma - Likely","Other","","","Yes","","Yes","2 book purchases in home","","","","Yes","","Yes"
2110,"Mixed Gender Household","Czech","Irish","Not Likely to have a child",7,"Likely Renter","",12,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
4937,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"","Yes","","Bach Degree - Likely","Manufacturing","","","","","","","","","","","","Yes"
3659,"Male Only Household","English/Welsh","German","Modeled Not as Likely to have a child",9,"Likely Homeowner","",12,"$499999+","","","Unknown","Unknown","","","Yes","","","3 book purchases in home","","","","","","Yes"
4353,"Mixed Gender Household","English/Welsh","Arab","Known Data",8,"Likely Homeowner","Settled and Sensible",12,"$499999+","Yes","","Bach Degree - Extremely Likely","Management","","","","","Yes","","","","","Yes","","Yes"
5986,"Mixed Gender Household","Irish","English/Welsh","Known Data",NA,"Likely Homeowner","",16,"$50000-99999","Yes","","Unknown","Management","","","","","","1 book purchase in home ","","","","","","Yes"
2235,"Mixed Gender Household","English/Welsh","Hispanic","Not Likely to have a child",9,"Likely Homeowner","",12,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","2 book purchases in home","","","Yes","Yes","","Yes"
2867,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",14,"$100000-249999","Yes","","Unknown","Unknown","","","","","","2 book purchases in home","","","Yes","Yes","","Unknown"
4229,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",7,"Likely Homeowner","",12,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Skilled Trades","","","","","","1 book purchase in home ","","","","","","Yes"
3688,"Mixed Gender Household","Likely Af-Am (Modeled)","Dutch (Netherlands)","Modeled Not as Likely to have a child",3,"Likely Homeowner","",16,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Clerical/Office","","","Yes","","","","","","","","","Yes"
785,"Female Only Household","","French","Modeled Not as Likely to have a child",8,"Likely Homeowner","",NA,"$50000-99999","","","Bach Degree - Extremely Likely","Management","","","Yes","Yes","","","","","","","","Yes"
2392,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",14,"$250000-499999","","","Grad Degree - Extremely Likely","Manufacturing","","","","","","","","","","","","Yes"
3901,"Mixed Gender Household","German","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Renter","",13,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
849,"Mixed Gender Household","German","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Renter","No Place like Home",15,"","Yes","","Bach Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
1977,"Mixed Gender Household","English/Welsh","Dutch (Netherlands)","Not Likely to have a child",8,"Likely Homeowner","",17,"$250000-499999","","","Grad Degree - Extremely Likely","Skilled Trades","","","Yes","","","","","","","","","Unknown"
1675,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",NA,"Likely Homeowner","Aging in Place",15,"","Yes","","Unknown","Financial Services","","","Yes","","","","","","","","","Yes"
206,"Mixed Gender Household","Czech","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",13,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
5159,"Male Only Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","",14,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1842,"Mixed Gender Household","German","French","Modeled Likely to have a child",3,"Likely Homeowner","",12,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Unknown"
5644,"Mixed Gender Household","Polish","Dutch (Netherlands)","Not Likely to have a child",9,"Likely Homeowner","",16,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
4864,"Male Only Household","English/Welsh","German","",7,"Likely Homeowner","",14,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Skilled Trades","","","","","Yes","","","","","Yes","","Unknown"
1321,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"$250000-499999","","","Bach Degree - Likely","Unknown","","","","","","","","","","Yes","","Yes"
5316,"Mixed Gender Household","German","Irish","Known Data",8,"Likely Homeowner","Reaping Rewards",15,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","4 book purchases in home","","","","","","Yes"
2595,"Mixed Gender Household","","Likely Af-Am (Modeled)","Not Likely to have a child",7,"Likely Renter","Rooted Flower Power",16,"$50000-99999","Yes","","Some College - Likely","Unknown","","","","","","","","","","","","Unknown"
3775,"Mixed Gender Household","French","Irish","Not Likely to have a child",7,"Likely Renter","No Place like Home",14,"$50000-99999","","","HS Diploma - Extremely Likely","Unknown","","","Yes","Yes","","","","","","Yes","","Unknown"
3504,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",5,"Likely Homeowner","",12,"$100000-249999","","","HS Diploma - Extremely Likely","Manufacturing","","","","Yes","","","","","","Yes","","Yes"
990,"Mixed Gender Household","Scots","Hungarian","Known Data",7,"Likely Homeowner","",13,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","4 book purchases in home","","","Yes","Yes","","Yes"
4506,"Male Only Household","German","Italian","Not Likely to have a child",8,"","",16,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","4 book purchases in home","","","","","","Yes"
3718,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","",15,"","","","Bach Degree - Likely","Unknown","","","","Yes","","","","","","","","Yes"
2492,"Mixed Gender Household","Irish","Polish","Not Likely to have a child",8,"Likely Homeowner","",14,"$10000-24999","Yes","","Bach Degree - Likely","Unknown","","","","","","6 book purchases in home","","","","Yes","","Yes"
2422,"Mixed Gender Household","Danish","English/Welsh","Modeled Likely to have a child",8,"Likely Homeowner","",12,"$1-4999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
2414,"Female Only Household","English/Welsh","Austrian","Not Likely to have a child",9,"Likely Renter","",NA,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
4964,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",7,"Likely Homeowner","",15,"$50000-99999","Yes","","Grad Degree - Likely","Unknown","","","Yes","","","","","","","","","Yes"
1634,"Female Only Household","Indian/Hindu","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
2398,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","",2,"Likely Homeowner","",12,"$100000-249999","","","Some College -Extremely Likely","Unknown","","","","Yes","","2 book purchases in home","","","","Yes","","Yes"
5690,"Mixed Gender Household","Polish","English/Welsh","Known Data",6,"Likely Homeowner","",15,"$10000-24999","","","Grad Degree - Extremely Likely","Unknown","","","","","","3 book purchases in home","","","","","","Unknown"
5662,"Mixed Gender Household","English/Welsh","","",7,"Likely Homeowner","",14,"$250000-499999","Yes","","Some College - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
1936,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Renter","",14,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
4389,"Female Only Household","English/Welsh","Hispanic","Known Data",1,"Likely Homeowner","",12,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","","Yes","","Yes"
2259,"Mixed Gender Household","Likely Af-Am (Modeled)","Hispanic","Not Likely to have a child",8,"Likely Homeowner","",16,"","","","Some College - Likely","Other","","","","","","","","","","","","Yes"
5020,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",NA,"Likely Homeowner","",16,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","4 book purchases in home","","","","","","Yes"
3582,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",NA,"Likely Homeowner","Aging of Aquarius",15,"$499999+","","","HS Diploma - Extremely Likely","Unknown","","","","","","6 book purchases in home","","","","","","Yes"
3160,"Mixed Gender Household","English/Welsh","Scots","Modeled Not as Likely to have a child",4,"Likely Homeowner","",15,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Unknown"
5815,"Male Only Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","",17,"$100000-249999","","Yes","Bach Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
4913,"Mixed Gender Household","French","Slovakian","",8,"Likely Homeowner","",16,"","","","Bach Degree - Extremely Likely","Manufacturing","","","","Yes","","4 book purchases in home","","","","Yes","","Yes"
2792,"Female Only Household","English/Welsh","Scots","Not Likely to have a child",9,"Likely Homeowner","",13,"$5000-9999","","","Grad Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Unknown"
3810,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",16,"$100000-249999","Yes","","Some College - Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","Yes","","Yes"
30,"Mixed Gender Household","Scots","English/Welsh","",5,"Likely Homeowner","Reaping Rewards",13,"","Yes","","Some College -Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Unknown"
4327,"Mixed Gender Household","Irish","German","Known Data",NA,"Likely Homeowner","",NA,"$25000-49999","","","Unknown","Unknown","","","","","","","","","","","","Yes"
1678,"Female Only Household","Dutch (Netherlands)","Dutch (Netherlands)","Not Likely to have a child",9,"Likely Renter","",13,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","1 book purchase in home ","","","","","","Unknown"
2277,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",7,"Likely Homeowner","Reaping Rewards",14,"$250000-499999","Yes","","Unknown","Management","","","","","","1 book purchase in home ","1 upscale merchandise purchase ","","","","","Yes"
5486,"Mixed Gender Household","German","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",15,"$25000-49999","","","HS Diploma - Likely","Unknown","","","","","","","","","","","","Yes"
5058,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",7,"Likely Homeowner","No Place like Home",16,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
