HHuniqueID,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education
HHd38517c52d,F,,,TRUE,4,FALSE,49,management,married,primary
HH1121c638ed,F,,,TRUE,2,FALSE,39,entrepreneur,married,secondary
HH1672255675,F,$750.93 ,,FALSE,2,TRUE,80,retired,divorced,primary
HH43309147ec,M,,,FALSE,5,TRUE,42,technician,married,secondary
HH4af6a9b066,M,,,TRUE,2,TRUE,57,blue-collar,married,secondary
HH9156ace7ee,M,,,TRUE,2,TRUE,54,blue-collar,divorced,primary
HH4c4b1685f9,F,,Samoan,TRUE,5,TRUE,48,entrepreneur,married,secondary
HHe34224057e,F,$867.06 ,,FALSE,1,TRUE,62,retired,married,primary
HH196b1872bc,M,,Iroquois,FALSE,5,TRUE,28,blue-collar,single,secondary
HHc566d40421,F,,Iroquois,FALSE,2,FALSE,43,blue-collar,single,primary
HHddea2f014d,M,,,TRUE,3,FALSE,59,blue-collar,married,primary
HH3136d7f7a0,M,,,FALSE,4,FALSE,39,blue-collar,single,primary
HHef26ae833a,M,,Alaskan Athabascan,FALSE,2,FALSE,37,blue-collar,married,secondary
HH3f00445e6f,M,,,FALSE,1,TRUE,35,management,single,tertiary
HH4bd9e8cf84,M,,Filipino,TRUE,5,TRUE,26,technician,divorced,secondary
HH71c98011a7,M,,,TRUE,2,FALSE,29,management,single,tertiary
HH0627eadcb9,M,,Pakistani,TRUE,5,FALSE,56,retired,married,tertiary
HHd00ccaf522,F,,,FALSE,5,TRUE,31,technician,divorced,secondary
HH174f0a1eef,M,,Crow,FALSE,3,TRUE,52,technician,married,secondary
HHb47c0d1275,M,,,TRUE,4,TRUE,35,blue-collar,married,primary
HH1ffd9f41a6,M,,,FALSE,4,FALSE,35,management,married,tertiary
HHd784e4c6d9,F,,Vietnamese,TRUE,2,TRUE,27,management,single,tertiary
HH75c05e1621,F,,,TRUE,4,FALSE,41,self-employed,single,tertiary
HHe29fd8f3ab,M,$887.12 ,Bolivian,TRUE,2,TRUE,45,self-employed,married,tertiary
HH1fed3b708f,M,,,TRUE,3,FALSE,36,admin.,single,secondary
HH28241c2096,F,,,TRUE,5,TRUE,25,blue-collar,single,secondary
HHa19c499c74,F,,,FALSE,3,FALSE,36,admin.,single,tertiary
HH408c1fcc9a,F,,,TRUE,3,TRUE,34,services,single,secondary
HHad70332ad2,F,$348.47 ,,FALSE,2,FALSE,49,blue-collar,married,secondary
HHd650c9b0a4,M,,,FALSE,4,TRUE,54,retired,divorced,tertiary
HH2b6c002c6f,M,,,FALSE,1,FALSE,43,admin.,single,secondary
HHc33b643a58,M,,,TRUE,1,FALSE,59,retired,married,primary
HH09c2aeaa88,M,$99.14 ,,TRUE,3,FALSE,37,management,single,tertiary
HH2015220cc6,F,,Ottawa,TRUE,4,FALSE,32,admin.,divorced,secondary
HH8a12584439,M,,,TRUE,5,FALSE,33,blue-collar,married,secondary
HHc9516dc328,F,,Argentinian,TRUE,2,FALSE,38,blue-collar,married,primary
HH3e937ef475,M,,,TRUE,5,FALSE,35,admin.,married,secondary
HH507bbf45c9,F,,,TRUE,1,TRUE,32,management,single,tertiary
HH0494860ae2,F,,,TRUE,2,TRUE,26,technician,single,secondary
HH01ac9fa831,M,,Blackfeet,TRUE,5,TRUE,45,technician,married,secondary
HH6e364b5ca8,M,,Uruguayan,TRUE,5,FALSE,46,blue-collar,married,primary
HHe44bd41c15,M,,,FALSE,3,FALSE,59,retired,divorced,secondary
HH149917e945,F,,,TRUE,3,FALSE,36,services,single,secondary
HH92a714c038,F,,,FALSE,3,FALSE,48,technician,divorced,secondary
HH1d83b81170,F,,,TRUE,3,FALSE,27,blue-collar,married,primary
HHc59b57623a,M,,,FALSE,5,TRUE,47,blue-collar,divorced,secondary
HHcdbd9cc452,M,,,TRUE,4,FALSE,51,admin.,married,tertiary
HHa4ed117a72,M,,,TRUE,3,FALSE,37,services,married,secondary
HH55061d826d,M,,,TRUE,5,TRUE,29,services,single,secondary
HH32a81da418,M,,,FALSE,1,TRUE,57,retired,married,secondary
HH4a4170f671,F,,,TRUE,1,TRUE,50,management,divorced,secondary
HHe0b885ece8,F,,,TRUE,2,TRUE,34,blue-collar,married,tertiary
HHc5c0223c0e,F,,,TRUE,4,FALSE,25,technician,single,tertiary
HHd6d02676e7,F,,Venezuelan,FALSE,2,TRUE,39,technician,single,NA
HH69479a74a5,M,,,TRUE,5,FALSE,34,management,single,tertiary
HHaa3e2da7e9,F,,Paiute,TRUE,2,TRUE,38,management,married,secondary
HHba32e27248,F,"$1,091.82 ",,FALSE,1,FALSE,33,admin.,married,secondary
HHb31ade4932,F,,,TRUE,4,FALSE,47,services,married,secondary
HHd3f986d2ec,M,,Houma,TRUE,3,FALSE,48,blue-collar,married,secondary
HHef82683ab3,M,,,TRUE,5,TRUE,51,self-employed,divorced,primary
HH0fdcfff23a,F,$937.96 ,,FALSE,5,FALSE,37,services,married,secondary
HHc438dfebf8,F,,,FALSE,3,TRUE,39,housemaid,divorced,primary
HHc0c4026581,M,,,FALSE,4,FALSE,52,admin.,divorced,secondary
HHe3830764a1,M,,,FALSE,5,TRUE,32,technician,married,secondary
HH2f4f122871,F,,,FALSE,1,FALSE,27,self-employed,single,tertiary
HH0e5edf7d7d,M,,Puget Sound Salish,TRUE,4,FALSE,37,blue-collar,married,secondary
HHd3c16ebb7c,F,,,FALSE,4,FALSE,32,services,single,secondary
HH69e25b27b0,F,,,FALSE,4,FALSE,53,blue-collar,married,secondary
HHfe5d543ca1,M,,,TRUE,4,FALSE,36,technician,single,secondary
HHc8b35d5d0e,M,,American Indian,FALSE,1,FALSE,80,retired,married,primary
HH082d424769,F,,,FALSE,5,TRUE,48,blue-collar,married,primary
HH735a807f12,M,,,FALSE,4,FALSE,43,self-employed,married,tertiary
HHbc27ab7b65,M,,,TRUE,2,TRUE,31,management,single,tertiary
HHf255f2602d,F,,,TRUE,4,TRUE,30,technician,single,NA
HH40e2872f1e,M,,,TRUE,5,FALSE,40,unemployed,divorced,secondary
HH8f27ebf597,M,,,FALSE,4,TRUE,29,student,single,secondary
HHa360d8cbd2,F,,,FALSE,3,FALSE,34,technician,single,secondary
HHc38febaaea,F,,,FALSE,4,FALSE,49,blue-collar,divorced,primary
HH99a49a4343,F,,,TRUE,3,TRUE,32,management,single,tertiary
HH6805d68c39,F,,Osage,FALSE,5,TRUE,46,services,married,secondary
HH6417f07de3,M,,,TRUE,5,TRUE,26,admin.,single,secondary
HHedc69236db,F,,,FALSE,3,FALSE,37,services,married,secondary
HH08d0c60dda,M,,,FALSE,1,FALSE,35,management,single,secondary
HH3369139ef7,F,$569.67 ,,TRUE,1,FALSE,31,management,married,secondary
HH57cb1b50ac,M,,,FALSE,2,FALSE,31,blue-collar,married,primary
HHbfa4ed7af7,F,,,TRUE,5,TRUE,42,services,married,tertiary
HH3955ef3e27,F,,,FALSE,1,FALSE,53,management,single,primary
HHd817913bba,M,,Sioux,FALSE,2,TRUE,44,self-employed,single,tertiary
HH082f6fe346,F,,,TRUE,2,TRUE,56,admin.,married,secondary
HH7902e06269,M,,,TRUE,2,TRUE,41,self-employed,divorced,tertiary
HHb66960c240,M,,,FALSE,1,TRUE,28,technician,single,tertiary
HH4983532db1,M,$621.71 ,Tlingit-Haida,TRUE,2,FALSE,31,student,single,tertiary
HH028b11f1b7,F,,,FALSE,3,TRUE,54,blue-collar,married,primary
HHfba350efb0,F,,,TRUE,5,TRUE,31,management,married,tertiary
HHb94e050924,M,$666.23 ,,FALSE,1,TRUE,45,admin.,married,secondary
HHd2ec4ca3cf,F,,,FALSE,2,FALSE,46,management,married,tertiary
HHca5919a76c,F,$270.78 ,,FALSE,3,TRUE,31,admin.,married,secondary
HH70b5673e37,M,$948.16 ,,TRUE,1,FALSE,55,blue-collar,married,secondary
HH6174b8a2cc,F,,Ecuadorian,TRUE,5,FALSE,30,admin.,married,secondary
HHcc7b7ee74a,F,,Eskimo,TRUE,3,TRUE,32,technician,divorced,secondary
HH73a9f0b5f0,F,,,FALSE,3,TRUE,49,blue-collar,married,primary
HHa6066fcbf2,F,,Hmong,TRUE,5,TRUE,30,services,married,secondary
HH32a6b32e01,F,$23.78 ,,TRUE,2,FALSE,53,unemployed,married,NA
HHaa60384915,M,,,TRUE,1,FALSE,34,self-employed,married,tertiary
HH914f5c5f6b,F,,,TRUE,2,TRUE,57,housemaid,married,primary
HH4657af3385,F,,,TRUE,4,TRUE,34,admin.,divorced,secondary
HH635073a49c,F,,Micronesian,TRUE,5,TRUE,55,management,single,tertiary
HHde57cd226b,F,,Central American,TRUE,4,TRUE,35,blue-collar,married,primary
HH08c231365d,M,"$1,117.04 ",,FALSE,3,TRUE,39,management,married,tertiary
HHbc890ddaf8,M,,,TRUE,5,FALSE,51,admin.,married,secondary
HHc71a1a1ea0,M,,Yuman,FALSE,1,TRUE,39,self-employed,married,secondary
HHa3539a267b,M,,Kiowa,FALSE,2,TRUE,32,blue-collar,married,secondary
HH30202bb0a3,F,,,FALSE,5,FALSE,44,entrepreneur,married,tertiary
HHf448184237,M,,,TRUE,2,FALSE,46,blue-collar,married,secondary
HH0c8ac5e10b,F,,,TRUE,2,TRUE,46,technician,married,secondary
HH644755bc44,F,,,TRUE,5,TRUE,39,technician,single,secondary
HH44a57a525d,M,,,FALSE,2,FALSE,37,admin.,married,secondary
HH648315183f,M,,,FALSE,4,FALSE,26,admin.,single,secondary
HHdc2d2b8b98,M,,,FALSE,2,TRUE,34,services,married,secondary
HH2525f2cc1d,M,,,FALSE,5,TRUE,40,technician,married,secondary
HH977bb572f8,F,,,TRUE,1,FALSE,75,retired,married,secondary
HHa4a3767ca9,M,,,TRUE,5,TRUE,52,management,married,primary
HHca8ac88db6,M,,,TRUE,4,FALSE,49,blue-collar,married,primary
HH642884aafd,F,$112.68 ,,FALSE,2,TRUE,45,admin.,divorced,secondary
HH79f40f9045,M,,,FALSE,2,TRUE,34,blue-collar,single,tertiary
HH08a28bdbc4,M,,,FALSE,1,TRUE,57,technician,divorced,tertiary
HHf5663a9898,F,,,FALSE,2,FALSE,57,management,married,tertiary
HH7aaaa5639c,F,,Pueblo,TRUE,5,FALSE,27,admin.,married,secondary
HH7ef5a3b791,F,,,TRUE,1,FALSE,63,retired,married,secondary
HH0ef31fac58,M,,,FALSE,4,TRUE,46,admin.,single,secondary
HH51f04e4e51,M,,,TRUE,1,FALSE,33,management,single,tertiary
HH88b136a7d7,M,,,FALSE,2,TRUE,32,admin.,divorced,secondary
HH0bd58d5f93,F,,Yuman,FALSE,1,TRUE,37,admin.,single,secondary
HHefb139e480,M,,,TRUE,4,TRUE,33,technician,single,tertiary
HH8680bc6881,M,,Uruguayan,FALSE,3,FALSE,25,technician,single,secondary
HHb7d4405df2,F,,,TRUE,1,FALSE,34,blue-collar,single,secondary
HH8d4acec462,F,,,TRUE,5,TRUE,32,management,married,tertiary
HH0ebf38d941,F,"$1,150.85 ",,TRUE,3,FALSE,43,blue-collar,married,secondary
HH3fe36adc4b,M,,Chickasaw,FALSE,5,FALSE,31,services,single,secondary
HH3db20bd2ed,F,,,TRUE,1,FALSE,23,admin.,married,secondary
HHc2fc08c05b,F,,,FALSE,5,FALSE,45,management,married,tertiary
HHe34a0ef2a0,M,,,TRUE,3,TRUE,51,housemaid,married,secondary
HH7d2315d7c5,F,,White,FALSE,4,FALSE,37,blue-collar,single,secondary
HHd02ecfbc4f,M,,,TRUE,2,TRUE,34,admin.,single,secondary
HHb57e07f87b,F,,,FALSE,3,TRUE,37,self-employed,single,tertiary
HH09a617dd14,F,,,TRUE,1,FALSE,52,technician,divorced,tertiary
HHa5ff713797,M,,,FALSE,4,TRUE,38,technician,married,secondary
HHd46f5555fd,F,$645.88 ,,TRUE,4,TRUE,51,admin.,married,secondary
HHcfd3779b1c,M,,,FALSE,4,TRUE,67,retired,married,secondary
HH69b9f505de,M,,,TRUE,3,FALSE,27,management,single,secondary
HH793f615274,M,$41.61 ,Nicaraguan,FALSE,3,TRUE,45,management,divorced,secondary
HH3a79fb6239,M,,,TRUE,5,TRUE,38,blue-collar,single,secondary
HH99ef519e0a,F,,Alaska Native,FALSE,4,TRUE,28,admin.,single,secondary
HHd189f49231,F,,,TRUE,5,FALSE,26,technician,single,secondary
HHea45c9ef5e,F,,Central American,FALSE,2,TRUE,37,entrepreneur,divorced,tertiary
HH1e65be909a,M,,,TRUE,5,TRUE,43,management,single,tertiary
HHe7d384c975,M,,,TRUE,1,FALSE,40,services,divorced,secondary
HH891c1ac58c,F,,,FALSE,1,FALSE,40,services,married,tertiary
HHf7e7b6b91a,F,,Puerto Rican,TRUE,5,TRUE,41,technician,married,secondary
HHb1164eb0e4,F,,Shoshone,TRUE,3,FALSE,35,self-employed,divorced,tertiary
HHfc15ddd0b4,F,,,TRUE,3,FALSE,29,blue-collar,single,secondary
HH2a66eee036,F,,Micronesian,FALSE,1,FALSE,42,entrepreneur,married,tertiary
HHacac733e3f,M,,Shoshone,TRUE,5,TRUE,57,self-employed,married,tertiary
HHb3a26693fb,F,,Bolivian,FALSE,1,FALSE,22,services,single,primary
HH4a103e7a47,M,,,FALSE,1,TRUE,28,admin.,married,secondary
HHb17c27f961,F,$609.99 ,,TRUE,2,TRUE,59,retired,married,secondary
HH8ce0e97b5f,F,,,TRUE,1,TRUE,41,admin.,single,secondary
HH76d40480c4,M,,,TRUE,3,TRUE,37,services,married,secondary
HHb61e308005,F,,,TRUE,2,TRUE,51,management,single,secondary
HH6f528d54b7,F,$104.95 ,,FALSE,1,TRUE,25,management,single,tertiary
HH457f117b54,M,,,FALSE,2,TRUE,46,blue-collar,married,secondary
HH043af638f2,F,,,FALSE,5,TRUE,34,management,single,tertiary
HH9050480794,F,$893.41 ,,TRUE,4,TRUE,61,management,married,tertiary
HHa17ccec8f6,M,,,TRUE,1,TRUE,62,retired,married,secondary
HH8d42ea115a,F,,,FALSE,2,FALSE,38,admin.,single,secondary
HH5c08f1adab,M,,,FALSE,2,TRUE,34,management,divorced,tertiary
HH8286e1795b,M,,,TRUE,2,TRUE,35,technician,married,secondary
HH4fc715f325,M,,,TRUE,5,TRUE,26,unemployed,single,secondary
HH6a405300be,M,,,TRUE,2,FALSE,52,blue-collar,single,primary
HHfa615a0b45,F,,,TRUE,3,FALSE,42,blue-collar,single,primary
HH26de866769,F,,Pima,TRUE,2,TRUE,44,blue-collar,single,primary
HH0c8facc327,M,,Pueblo,TRUE,2,FALSE,31,blue-collar,married,secondary
HH9c7a7c192c,M,,,TRUE,5,TRUE,58,housemaid,married,primary
HHf14b829ae1,M,,,FALSE,1,FALSE,34,management,married,secondary
HH4302218d85,M,,,TRUE,5,FALSE,36,blue-collar,divorced,primary
HHa46a6d1f82,M,,Seminole,FALSE,4,FALSE,31,blue-collar,married,primary
HH1d5959edac,F,,,FALSE,2,FALSE,37,management,single,tertiary
HH23afa44552,F,,Polynesian,FALSE,5,TRUE,26,admin.,married,secondary
HH722c893214,M,,,TRUE,1,FALSE,60,admin.,married,secondary
HH0711cf1a93,M,,,FALSE,1,TRUE,40,blue-collar,single,primary
HH5cc71a7e74,F,,,FALSE,2,FALSE,61,management,married,NA
HH7a4d14b436,F,,Costa Rican,FALSE,3,FALSE,38,management,married,tertiary
HH301164fa86,F,,,FALSE,4,FALSE,63,management,married,tertiary
HHaf50fbc536,M,,,FALSE,4,FALSE,53,management,married,tertiary
HH83a15219f2,F,,,FALSE,5,TRUE,52,retired,married,secondary
HHd9bd502d81,M,,,TRUE,5,TRUE,51,management,single,NA
HHdbf30065b9,F,,,TRUE,3,TRUE,35,blue-collar,single,secondary
HH99dbb99f8d,M,,,FALSE,4,TRUE,32,management,single,tertiary
HHdf76d5da33,F,,,FALSE,4,FALSE,41,admin.,single,secondary
HH843bb99c64,F,,Paraguayan,TRUE,3,TRUE,41,admin.,married,secondary
HH44562c63c7,F,,,FALSE,3,FALSE,29,admin.,married,secondary
HHe313a3ddcc,F,,,TRUE,2,FALSE,48,blue-collar,married,secondary
HH2f73b83948,F,,Guamanian,TRUE,2,FALSE,31,management,single,tertiary
HHaa0224ae6e,M,,,TRUE,5,FALSE,44,technician,married,secondary
HH44e3d5a0c3,F,,,FALSE,2,TRUE,58,retired,married,primary
HH7acbbce178,M,,,FALSE,3,FALSE,46,technician,married,secondary
HHb79164e147,F,,,TRUE,5,TRUE,45,management,married,secondary
HH5eb97760cd,F,,,TRUE,4,TRUE,49,blue-collar,married,secondary
HHfc547d55d4,F,,,TRUE,2,FALSE,25,management,married,secondary
HH1cfadb86e3,M,,,FALSE,2,FALSE,45,blue-collar,married,secondary
HH9f16f72d92,M,,,FALSE,5,FALSE,36,unemployed,married,secondary
HHed314b34ff,M,,Puerto Rican,FALSE,1,FALSE,75,retired,married,secondary
HH98f62980e5,M,$34.94 ,,TRUE,2,FALSE,46,technician,married,secondary
HH61dc8ba388,M,,,FALSE,4,TRUE,61,management,married,tertiary
HH8745b9b3af,M,,,FALSE,2,FALSE,33,student,married,secondary
HH18ab843fc3,M,,,TRUE,1,FALSE,44,management,married,tertiary
HHdf348d7c45,F,,,TRUE,1,FALSE,58,retired,married,secondary
HH8b4391169a,F,,,TRUE,3,FALSE,56,admin.,married,secondary
HH4775cdd50d,F,,Asian Indian,TRUE,4,FALSE,47,management,married,tertiary
HH44069aaae6,M,,,FALSE,4,FALSE,31,management,single,tertiary
HHbc0c307eb5,F,,,FALSE,4,FALSE,47,admin.,married,secondary
HH04ebf177d2,M,,,TRUE,1,FALSE,33,management,single,tertiary
HH5e223339c5,M,,,FALSE,2,FALSE,30,blue-collar,single,primary
HH7ee405058e,F,,,TRUE,5,TRUE,30,housemaid,single,tertiary
HH489a36b558,F,$744.95 ,,TRUE,2,TRUE,20,student,single,secondary
HH8278cf4c2c,F,,Asian,TRUE,1,FALSE,40,management,married,secondary
HHcaf0edce2d,M,,,TRUE,1,FALSE,32,services,single,secondary
HH4abc6a6c9b,F,,,FALSE,3,FALSE,26,services,single,tertiary
HHf7f02ff0a5,F,,,TRUE,1,FALSE,31,management,single,tertiary
HH66d4035c56,M,,,FALSE,3,FALSE,35,blue-collar,divorced,secondary
HHeaad95eb50,M,,,TRUE,3,FALSE,70,housemaid,divorced,primary
HH0679d9ced7,F,,Melanesian,FALSE,2,FALSE,60,retired,married,primary
HHb10b1cc32a,F,,Thai,TRUE,5,TRUE,37,self-employed,divorced,secondary
HHe1d398f9cc,F,,,TRUE,3,FALSE,35,management,married,tertiary
HH776b7c5eeb,F,,,FALSE,5,TRUE,28,unemployed,married,primary
HH677e014d3a,F,$614.63 ,,TRUE,4,TRUE,18,student,single,primary
HHe9a8ee0cad,F,,,FALSE,5,TRUE,32,technician,married,tertiary
HH25b8769cd9,M,,,FALSE,1,TRUE,35,management,married,tertiary
HHb252b171ab,F,,,TRUE,4,TRUE,30,technician,single,tertiary
HHed7feaa875,M,,White,TRUE,3,TRUE,43,services,married,secondary
HH1af13d0d3c,F,"$1,068.69 ",,TRUE,5,TRUE,45,management,married,tertiary
HH0269b61bad,F,$803.87 ,,TRUE,1,TRUE,32,services,married,secondary
HH593de8968e,M,,,TRUE,1,TRUE,39,management,single,tertiary
HH52df3b05aa,F,$895.66 ,,FALSE,4,FALSE,56,blue-collar,married,secondary
HH4f7de0dc10,F,,,FALSE,4,FALSE,37,technician,single,tertiary
HH2fbd06dd1a,M,,,FALSE,4,FALSE,48,technician,married,secondary
HH80a3586b04,M,,,FALSE,1,FALSE,31,admin.,married,secondary
HHf6e0982e67,F,,,TRUE,3,FALSE,37,blue-collar,married,secondary
HH2ff453975e,F,,,FALSE,3,FALSE,39,technician,divorced,secondary
HH96134c0eac,F,$963.83 ,,TRUE,2,FALSE,30,blue-collar,married,secondary
HH0fbcd9ef84,M,,,FALSE,4,FALSE,38,services,divorced,NA
HH541d58cacc,F,$100.67 ,,TRUE,4,FALSE,58,retired,married,secondary
HH1c2aaa1533,M,,,FALSE,2,TRUE,25,self-employed,single,tertiary
HH9612c3cc26,F,,,TRUE,3,FALSE,26,student,single,tertiary
HH1f6a16cbea,M,$907.24 ,,TRUE,3,TRUE,53,admin.,married,secondary
HH8c6bafcdcd,F,,,TRUE,3,FALSE,22,blue-collar,single,secondary
HHc6b0ff8b8d,M,,,TRUE,2,FALSE,31,entrepreneur,divorced,secondary
HHc37274aa1d,M,,,FALSE,5,FALSE,48,technician,single,secondary
HH797c1a3fb2,F,,,FALSE,1,FALSE,31,management,divorced,tertiary
HH6388ab5b11,F,,,FALSE,3,TRUE,37,services,single,primary
HHd1d6961874,F,,Chickasaw,FALSE,1,FALSE,35,self-employed,married,tertiary
HHb0182ce9cd,F,,,TRUE,3,FALSE,34,technician,divorced,tertiary
HH336f055116,M,,,FALSE,2,TRUE,29,blue-collar,married,secondary
HHd2107a12d2,M,,Crow,FALSE,5,TRUE,53,management,married,tertiary
HHb7c867e9af,M,,,TRUE,2,FALSE,52,self-employed,single,secondary
HHa95e32ab46,F,,,FALSE,5,FALSE,61,management,married,tertiary
HHfd830d83b9,M,,,FALSE,1,TRUE,39,self-employed,married,tertiary
HH9da2b8c63f,F,,,FALSE,3,TRUE,56,entrepreneur,married,tertiary
HH224e2accf9,M,,,FALSE,1,FALSE,53,technician,married,secondary
HHbf1492ed68,M,,,TRUE,2,TRUE,75,retired,divorced,primary
HH51251eb488,F,,Dominican (Dominican Republic),TRUE,1,TRUE,52,admin.,single,secondary
HHe0a81ccb7e,F,,Potawatomi,FALSE,2,TRUE,29,management,single,tertiary
HH475bcc8f3e,M,"$1,034.37 ",,TRUE,1,FALSE,31,admin.,single,secondary
HHfc9d289364,M,"$1,147.76 ",Choctaw,FALSE,3,FALSE,32,services,single,primary
HHbbac4a25ff,F,,Asian,FALSE,3,TRUE,53,admin.,divorced,secondary
HH92e007d794,F,,,TRUE,1,FALSE,49,management,divorced,tertiary
HHc4208ddb92,M,$26.48 ,,TRUE,3,TRUE,47,blue-collar,married,primary
HHa5f5c4f6bd,F,,Nicaraguan,TRUE,3,FALSE,36,management,married,tertiary
HH44382d1289,M,,,FALSE,5,TRUE,58,unemployed,married,tertiary
HH7b5144f1c1,F,,Honduran,FALSE,2,TRUE,50,blue-collar,married,primary
HH1b7a0d6847,M,,,TRUE,4,TRUE,32,management,divorced,tertiary
HHfd5f57e313,F,,,FALSE,2,TRUE,27,admin.,married,tertiary
HH8187a6e514,M,,,FALSE,2,FALSE,60,technician,divorced,secondary
HHf403533b51,M,,,TRUE,3,FALSE,46,technician,married,tertiary
HHd5e869103b,M,,,TRUE,2,FALSE,45,technician,married,tertiary
HHfe3d2dd099,F,"$1,073.81 ",,FALSE,5,TRUE,42,technician,married,tertiary
HHb8ae65a508,F,,,FALSE,4,TRUE,35,entrepreneur,married,secondary
HH6ffa5512c4,F,,,FALSE,1,TRUE,40,technician,married,secondary
HH01c6877f10,M,,,FALSE,2,TRUE,36,management,divorced,tertiary
HHa84350b3f9,F,,,FALSE,1,FALSE,19,student,single,NA
HHe2939f135c,M,,Pueblo,FALSE,3,FALSE,40,blue-collar,married,primary
HHedc8fe58ac,M,,Melanesian,TRUE,5,TRUE,58,blue-collar,married,primary
HH970eb0e122,M,,,FALSE,3,FALSE,43,NA,married,primary
HH566e3ad5f6,M,,,FALSE,1,TRUE,39,management,married,tertiary
HHd87010a7c9,F,,,FALSE,1,TRUE,36,blue-collar,divorced,secondary
HHd433b0c339,M,,,FALSE,3,FALSE,42,technician,married,NA
HH8b62a18af0,F,,,FALSE,2,TRUE,40,technician,married,tertiary
HH5d156bb68d,M,,,FALSE,4,TRUE,29,services,single,secondary
HHccad290c8f,M,,,TRUE,3,TRUE,31,management,single,tertiary
HHb0fec9a1ed,F,,,TRUE,5,FALSE,44,technician,married,secondary
HH70e2ddb8ce,M,,,FALSE,1,FALSE,46,management,married,tertiary
HH1bd488f4cb,F,,,FALSE,4,FALSE,70,retired,divorced,primary
HH6956305b94,M,,,TRUE,5,FALSE,27,admin.,single,secondary
HH6fde1b1833,F,,,FALSE,2,TRUE,32,management,single,tertiary
HH22ce257c04,M,$808.52 ,Cherokee,TRUE,2,FALSE,43,management,married,tertiary
HHd6c8909315,F,"$1,074.56 ",,TRUE,5,FALSE,56,unemployed,married,primary
HHcc62df8d65,F,,,FALSE,2,TRUE,25,entrepreneur,single,tertiary
HH7ed43e0f12,F,,,TRUE,5,TRUE,43,management,married,tertiary
HHc7484b3aaa,F,"$1,254.01 ",,FALSE,2,FALSE,38,services,married,secondary
HH98b83d7e5e,M,,,FALSE,1,FALSE,33,technician,married,secondary
HHcdc98e0434,F,,,TRUE,5,FALSE,33,management,single,tertiary
HH265b4d3b51,M,,,FALSE,3,FALSE,54,self-employed,divorced,tertiary
HH024508aadd,F,,,FALSE,5,FALSE,62,self-employed,divorced,tertiary
HH102c4993cc,M,,,FALSE,2,FALSE,28,blue-collar,single,secondary
HH8199a95d73,M,,,FALSE,3,FALSE,25,student,single,secondary
HH0712f4a693,M,,,TRUE,3,TRUE,30,unemployed,single,tertiary
HH216e5054e2,F,"$1,000.31 ",Guamanian,FALSE,4,FALSE,34,technician,single,tertiary
HH3897c53988,M,,,TRUE,3,TRUE,36,management,single,tertiary
HHac14ee07ff,F,,,TRUE,2,TRUE,39,management,married,secondary
HHec8432a264,F,,,TRUE,3,TRUE,31,management,married,tertiary
HH928b4154b5,M,,Japanese,TRUE,4,FALSE,47,management,married,secondary
HH69785c69be,M,,,FALSE,5,FALSE,56,retired,married,NA
HH596c6c8576,F,$354.51 ,Micronesian,FALSE,2,FALSE,32,management,married,tertiary
HHb6b50159d3,M,,,FALSE,5,TRUE,37,management,married,tertiary
HHcc6e6a9e85,F,,,TRUE,3,TRUE,37,technician,married,secondary
HH7764d5cf7b,M,,Salvadoran,TRUE,4,FALSE,54,retired,divorced,tertiary
HH12615eb030,F,,,TRUE,5,TRUE,21,student,single,primary
HHe317a5aa5f,M,"$1,241.35 ",,TRUE,3,TRUE,44,technician,single,NA
HH198e746356,M,,,FALSE,4,FALSE,29,technician,single,secondary
HH810ebea0da,M,,,TRUE,2,FALSE,58,services,divorced,secondary
HH251f1c3fa7,F,,South American,FALSE,3,TRUE,50,blue-collar,married,secondary
HH28a8ffb8cd,M,,Sioux,FALSE,2,TRUE,43,admin.,married,secondary
HHe2a1fc0bde,F,,Chippewa,FALSE,2,TRUE,31,services,single,secondary
HH0ff434baf9,F,,,TRUE,1,TRUE,35,blue-collar,married,primary
HH165bde1b03,M,$9.53 ,Latin American Indian,TRUE,5,TRUE,50,blue-collar,married,primary
HH6745f02957,M,,,FALSE,5,TRUE,47,housemaid,married,secondary
HH0ca05a6277,F,,,FALSE,4,TRUE,42,blue-collar,married,primary
HHa2f68aa523,M,$340.77 ,,TRUE,4,TRUE,53,technician,married,secondary
HH1f2ed46bf8,F,,,TRUE,3,FALSE,56,retired,divorced,tertiary
HHd68888e2ae,F,,Puget Sound Salish,TRUE,3,FALSE,35,management,married,tertiary
HH663415164a,F,,Alaska Native,FALSE,3,TRUE,60,technician,married,secondary
HH43321396b7,F,,,FALSE,3,TRUE,32,management,single,tertiary
HH725d66f00b,M,,,FALSE,4,TRUE,41,housemaid,married,secondary
HH5194955dc9,M,,,FALSE,4,TRUE,42,blue-collar,married,secondary
HH3736e3796b,F,,,FALSE,1,TRUE,54,management,married,tertiary
HH5cf0f1858b,F,,,TRUE,3,TRUE,57,retired,married,primary
HH83852062a9,F,,,FALSE,3,TRUE,28,services,single,primary
HHe04ec8d5bf,M,,,FALSE,4,FALSE,31,management,single,tertiary
HH8ad63ed410,F,$887.20 ,,TRUE,1,FALSE,55,management,divorced,tertiary
HHb65e7d9e75,M,,,TRUE,4,FALSE,28,admin.,single,tertiary
