"RowID","uniqueID","zipRange","homeOwner","NUMCHLD","INCOME","gender","WEALTH","HV","Icmed","Icavg","IC15","NUMPROM","RAMNTALL","MAXRAMNT","LASTGIFT","totalmonths","TIMELAG","AVGGIFT","Y1_Donation","Y2_DonatedAmt"
1949,"donor14477","80000-99999","Yes",1,5,"MALE",4,979,353,439,6,73,126,12,12,33,7,7.875,"Yes",10
1950,"donor14491","80000-99999","Yes",1,4,"FEMALE",6,737,425,445,8,68,228,25,25,17,16,16.28571429,"Yes",20
1951,"donor14497","60000-79999","Yes",1,7,"MALE",8,1896,656,777,5,21,27,11,11,29,2,6.75,"No",0
1952,"donor14500","20000-39999","Yes",1,5,"MALE",8,625,334,361,12,24,34,11,11,32,4,8.5,"Yes",9
1953,"donor14504","60000-79999","No",1,2,"MALE",1,406,161,207,47,44,66,10,10,28,10,8.25,"Yes",10
1954,"donor14510","60000-79999","No",1,3,"MALE",8,493,NA,345,10,44,62,15,15,32,9,10.33333333,"No",0
1955,"donor14517","80000-99999",NA,3,6,"MALE",5,NA,300,310,23,73,NA,14,7,30,4,8.333333333,"No",0
1956,"donor14518","80000-99999","Yes",1,6,"FEMALE",8,2120,434,458,11,21,35,20,20,31,5,17.5,"No",0
1957,"donor14537","80000-99999","Yes",1,4,"FEMALE",8,5697,838,888,7,62,79,20,15,37,15,8.777777778,"No",0
1958,"donor14539","20000-39999","Yes",1,4,"FEMALE",5,934,376,452,10,66,174,25,25,17,23,15.81818182,"No",0
1959,"donor14541","20000-39999","Yes",3,5,"MALE",8,887,488,522,2,61,77,20,20,37,16,12.83333333,"No",0
1960,"donor14544","40000-59999","Yes",1,3,"MALE",8,831,378,392,16,NA,98,5,5,29,7,3.161290323,"Yes",3
1961,"donor14556","60000-79999","Yes",1,2,"MALE",2,423,227,279,32,89,368,25,21,22,8,15.33333333,"Yes",20
1962,"donor14571","80000-99999","Yes",1,5,"MALE",6,2201,360,420,14,60,182,37,25,31,5,20.22222222,"No",0
1963,"donor14575","60000-79999","Yes",1,2,"MALE",6,1011,426,455,11,147,464,14,7,30,4,8.285714286,"Yes",10
1964,"donor14598","60000-79999","No",1,4,"FEMALE",8,5432,1068,996,0,35,103,16,15,30,4,10.3,"No",0
1965,"donor14618","20000-39999","Yes",1,4,"FEMALE",7,836,414,410,9,69,295,26,15,28,5,19.66666667,"Yes",23
1966,"donor14648","20000-39999","Yes",1,4,"FEMALE",8,1157,288,473,8,16,23,11,11,28,5,7.666666667,"Yes",11
1967,"donor14651","80000-99999","Yes",1,5,"FEMALE",6,1888,464,481,13,60,120,30,30,32,5,17.14285714,"No",0
1968,"donor14659","60000-79999","No",1,7,"FEMALE",8,455,388,546,21,37,45,20,20,37,2,11.25,"Yes",20
1969,"donor14661","80000-99999","Yes",1,4,"MALE",8,1041,247,310,24,32,56,15,15,28,5,9.333333333,"No",0
1970,"donor14664","20000-39999","Yes",1,5,"FEMALE",8,801,430,467,NA,53,175,25,21,37,13,19.44444444,"No",0
1971,"donor14669","40000-59999","Yes",1,3,"MALE",7,746,427,436,13,39,56,15,15,34,9,11.2,"No",0
1972,"donor14672","80000-99999","Yes",1,4,"MALE",8,3190,646,687,6,25,46,20,20,31,8,15.33333333,"No",0
1973,"donor14676","20000-39999","No",1,3,"MALE",8,357,181,178,48,12,20,20,20,31,5,NA,"Yes",5
1974,"donor14681","80000-99999","No",1,2,"FEMALE",8,2524,505,552,6,23,42,21,21,37,NA,21,"No",0
1975,"donor14693","60000-79999","Yes",1,7,"MALE",NA,1431,699,784,0,34,62,16,10,34,6,12.4,"No",0
1976,"donor14714","80000-99999","Yes",1,4,"MALE",8,2070,395,429,8,48,67,8,8,31,4,4.785714286,"No",0
1977,"donor14722","40000-59999","Yes",1,5,"FEMALE",8,887,532,576,5,32,54,15,15,32,6,10.8,"No",0
1978,"donor14725","60000-79999","No",1,6,"MALE",3,296,140,217,56,65,NA,15,15,29,8,10.47368421,"No",0
1979,"donor14738","80000-99999","Yes",1,4,NA,9,5552,1051,981,0,55,139,10,5,32,2,5.346153846,"Yes",5
1980,"donor14741","20000-39999","No",NA,2,"FEMALE",4,517,240,253,25,80,176,13,11,35,5,8,"Yes",11
1981,"donor14745","20000-39999","Yes",1,4,"MALE",8,671,308,347,19,NA,45,6,6,NA,1,5,"Yes",3
1982,"donor14747","80000-99999","Yes",1,4,"MALE",8,1335,296,362,15,27,45,10,10,31,11,7.5,"Yes",10
1983,"donor14748","20000-39999","Yes",1,2,"MALE",4,622,314,NA,10,82,311,15,10,34,6,8.885714286,"No",80
1984,"donor14751","80000-99999","Yes",1,5,NA,8,994,420,447,8,22,31,20,20,37,2,10.33333333,"No",0
1985,"donor14762","80000-99999","No",1,2,"MALE",1,639,274,343,15,46,65,12,10,29,1,NA,"Yes",13
1986,"donor14765","40000-59999","Yes",1,4,"MALE",8,NA,835,905,2,27,42,15,12,31,6,10.5,"Yes",10
1987,"donor14769","80000-99999","Yes",1,4,"MALE",7,1040,363,441,25,67,433,31,31,37,6,15.46428571,"Yes",25
1988,"donor14771","80000-99999","Yes",1,4,"MALE",2,841,304,354,21,73,235,25,20,36,5,14.6875,"No",0
1989,"donor14781","80000-99999","Yes",1,3,"FEMALE",8,628,311,327,14,19,35,15,10,31,3,11.66666667,"No",0
1990,"donor14788","80000-99999","Yes",1,2,NA,5,2395,407,440,16,84,284,15,10,30,3,8.875,"Yes",15
1991,"donor14794","80000-99999","No",1,NA,"MALE",3,592,285,297,27,43,69,15,15,28,13,9.857142857,"Yes",15
1992,"donor14798","40000-59999","Yes",1,5,"FEMALE",5,1085,304,397,22,62,163,15,5,35,6,7.761904762,"No",0
1993,"donor14831","20000-39999","Yes",1,3,"MALE",8,556,296,324,12,26,57,25,25,31,6,14.25,"No",0
1994,"donor14833","60000-79999","Yes",1,1,"MALE",3,421,199,226,36,39,62,16,16,37,3,6.888888889,"No",0
1995,"donor14837","80000-99999","No",1,4,"MALE",6,571,374,393,9,61,79,12,12,37,5,5.642857143,"No",0
1996,"donor14838","80000-99999","Yes",1,5,"MALE",8,NA,321,335,12,23,30,10,5,33,8,7.5,"No",0
1997,"donor14858","80000-99999","No",1,1,"MALE",8,1373,264,321,21,21,60,35,35,31,6,30,"No",0
1998,"donor14859","80000-99999","Yes",1,7,"FEMALE",8,4620,762,811,5,17,25,25,25,37,5,25,"Yes",25
1999,"donor14889","40000-59999","Yes",2,5,"MALE",7,736,493,552,0,58,148,11,9,30,9,7.047619048,"No",0
2000,"donor14899","40000-59999","Yes",1,1,"MALE",8,399,351,359,16,28,45,10,10,31,3,7.5,"No",0
2001,"donor14910","80000-99999","No",1,2,"MALE",8,2382,406,413,18,23,34,8,8,32,4,6.8,"No",0
2002,"donor14914","60000-79999","Yes",1,4,"MALE",8,380,197,236,41,15,15,15,15,37,5,15,"Yes",15
2003,"donor14915","60000-79999","No",1,2,"FEMALE",8,502,265,323,22,31,104,14,14,29,2,8.666666667,"Yes",9
2004,"donor14917","20000-39999","Yes",1,7,"MALE",6,790,348,403,13,66,135.59,16.59,10,31,3,9.685,"Yes",5
2005,"donor14925","80000-99999","Yes",1,5,"MALE",8,1675,382,408,14,49,65,8,6,32,4,5,"Yes",4
2006,"donor14929","80000-99999","Yes",1,NA,"MALE",8,1732,430,539,11,37,54,7,7,32,2,5.4,"Yes",6
2007,"donor14930","40000-59999","Yes",1,5,"MALE",8,382,256,289,24,35,NA,10,10,32,6,7.7,"Yes",10
2008,"donor14938","20000-39999","Yes",1,NA,"MALE",6,2479,319,401,21,91,186,17,14,18,7,11.625,"Yes",10
2009,"donor14942","80000-99999",NA,3,2,"MALE",8,888,233,335,33,24,42,10,10,28,2,7,"Yes",7
2010,"donor14946","80000-99999","No",1,1,"MALE",0,944,213,350,14,58,120,20,15,30,6,15,"No",0
2011,"donor14962","20000-39999","Yes",1,7,"FEMALE",2,872,396,426,10,44,57,16,16,36,5,9.5,"No",0
2012,"donor14985","80000-99999","No",1,4,"MALE",8,NA,280,357,26,16,20,20,NA,32,5,20,"Yes",15
2013,"donor14995","80000-99999","Yes",1,6,"FEMALE",8,3814,462,526,12,34,160,80,80,37,19,80,"Yes",50
2014,"donor15006","60000-79999","Yes",1,2,"MALE",3,338,250,265,23,54,138,15,15,37,4,11.5,"No",0
2015,"donor15015","80000-99999","Yes",1,6,"FEMALE",8,713,288,339,19,33,118,53,10,30,4,23.6,"No",0
2016,"donor15029","80000-99999","Yes",1,4,"MALE",8,309,185,210,42,54,102,25,23,29,10,20.4,"No",0
2017,"donor15036","80000-99999","Yes",1,4,"MALE",5,2353,442,511,11,81,178.04,7,5,33,3,4.565128205,"No",0
2018,"donor15037","20000-39999","Yes",1,7,NA,9,1825,599,702,5,54,111,25,22,33,9,18.5,"Yes",28
2019,"donor15044","80000-99999","Yes",1,4,"MALE",8,NA,469,543,8,113,632,25,15,17,3,13.73913044,"Yes",20
2020,"donor15065","80000-99999","Yes",1,4,"MALE",8,601,288,330,26,29,36,11,10,32,8,9,"No",0
2021,"donor15067","20000-39999","Yes",1,4,"FEMALE",8,400,157,188,46,76,178,15,10,37,4,9.368421053,"No",0
2022,"donor15069","20000-39999","Yes",1,2,"MALE",3,919,287,349,13,104,384,12.5,11,34,4,NA,"No",0
2023,"donor15073","40000-59999","No",1,2,"MALE",8,798,430,447,7,43,70,10,5,31,7,5.833333333,"Yes",5
2024,"donor15079","40000-59999","Yes",1,2,"MALE",8,353,235,263,16,35,47,5,2,30,3,2.764705882,"Yes",3
2025,"donor15080","20000-39999","Yes",1,2,"FEMALE",8,1499,479,577,13,67,216,31,31,31,5,18,"Yes",20
2026,"donor15089","20000-39999",NA,1,4,"FEMALE",8,1237,540,577,6,48,144,12,12,29,4,9,"No",0
2027,"donor15099","80000-99999","Yes",1,4,"MALE",7,2684,408,550,9,57,99,26,26,33,12,16.5,"Yes",50
2028,"donor15104","80000-99999","Yes",1,4,"MALE",8,2757,472,578,4,57,63,10,10,30,9,5.25,"No",0
2029,"donor15113","80000-99999","Yes",1,6,"MALE",9,1202,592,666,1,48,63,5,3,30,1,2.52,"No",0
2030,"donor15115","20000-39999","Yes",1,4,"MALE",8,507,313,336,16,48,63,6,6,29,1,4.5,"Yes",7
2031,"donor15123","20000-39999","Yes",1,4,"FEMALE",8,965,375,429,18,23,22,10,10,30,3,7.333333333,"No",0
2032,"donor15124","80000-99999","Yes",1,4,"MALE",3,1802,298,378,18,74,113,20,5,33,14,8.071428571,"No",0
2033,"donor15129","80000-99999","Yes",1,4,"MALE",6,468,218,264,29,89,281,40,40,28,3,10.40740741,"Yes",50
2034,"donor15136","80000-99999","Yes",1,3,"MALE",8,4675,981,987,2,33,77,25,23,34,6,19.25,"Yes",25
2035,"donor15138","60000-79999","Yes",1,4,"MALE",8,1087,597,636,0,56,186,100,5,26,4,NA,"Yes",10
2036,"donor15139","40000-59999","No",1,2,"MALE",8,728,406,436,11,30,35,6,5,35,3,5,"Yes",5
2037,"donor15144","80000-99999","Yes",1,7,"MALE",9,3914,754,816,1,61,140,25,15,33,8,15.55555556,"Yes",149
2038,"donor15145","60000-79999","Yes",1,4,"MALE",4,597,307,369,22,52,134,24,NA,37,14,14.88888889,"Yes",38
2039,"donor15148","20000-39999","Yes",1,4,"MALE",7,1509,531,550,2,68,125,15,15,29,6,11.36363636,"No",0
2040,"donor15156","80000-99999","Yes",1,2,"MALE",8,514,278,315,14,58,82,11,8,37,26,7.454545455,"Yes",9
2041,"donor15161","80000-99999","Yes",1,7,"MALE",8,2254,414,500,11,68,238,25,20,31,7,17,"No",0
2042,"donor15168","20000-39999","No",1,1,"MALE",3,606,311,360,17,44,69,8,7,32,2,4.6,"No",0
2043,"donor15175","80000-99999","Yes",1,2,"FEMALE",2,1042,278,303,25,53,87,20,20,31,9,9.666666667,"Yes",10
2044,"donor15178","40000-59999","Yes",1,5,"MALE",9,2218,686,817,2,45,87,17,15,33,7,12.42857143,"No",0
2045,"donor15188","80000-99999","Yes",1,7,"FEMALE",5,2164,515,559,1,52,100,13,13,31,9,9.090909091,"Yes",11
2046,"donor15194","60000-79999","Yes",1,4,"MALE",5,813,386,423,3,72,623,27,27,31,3,17.8,"Yes",20
2047,"donor15210","60000-79999","Yes",1,4,"MALE",8,409,283,306,24,25,61,14,9,33,6,10.16666667,"Yes",11
2048,"donor15213","80000-99999","Yes",1,4,"MALE",4,1022,334,381,19,65,120,28,20,37,NA,15,"No",0
2049,"donor15214","40000-59999","Yes",1,4,"MALE",0,494,232,265,29,38,48,12,5,32,4,8,"Yes",158
2050,"donor15218",NA,"Yes",1,4,"FEMALE",6,486,360,366,7,56,84,15,15,37,15,NA,"Yes",15
2051,"donor15224","80000-99999","Yes",1,4,"MALE",1,1507,253,329,NA,56,72,20,19,18,10,12,"Yes",25
2052,"donor15227","80000-99999","Yes",1,3,"MALE",8,4292,704,738,5,20,30,30,30,37,5,30,"No",0
2053,"donor15233","60000-79999","No",1,5,"MALE",8,573,NA,308,27,26,49,10,5,29,2,7,"No",0
2054,"donor15244","80000-99999","Yes",1,4,"FEMALE",1,2247,602,605,3,47,52,7,5,34,4,3.25,"Yes",7
2055,"donor15253","80000-99999","No",1,1,"MALE",8,1445,430,478,5,36,181,25,18,28,4,16.45454546,"Yes",20
2056,"donor15267","40000-59999","Yes",4,4,"FEMALE",8,1006,495,528,2,60,109,14,14,29,4,9.083333333,"No",0
2057,"donor15272","60000-79999","No",1,5,"MALE",1,350,NA,223,40,69,261,15,5,28,3,7.676470588,"No",0
2058,"donor15287","80000-99999","Yes",1,4,"MALE",9,2374,548,579,3,71,128.5,10,3,30,6,4.431034483,"Yes",5
2059,"donor15299","60000-79999","Yes",1,7,NA,9,1996,750,837,4,41,83,10,9,29,2,6.916666667,"Yes",10
2060,"donor15303","80000-99999","Yes",1,5,"FEMALE",9,243,161,209,46,72,194,15,15,34,6,10.77777778,"No",0
2061,"donor15305","40000-59999","No",1,3,"MALE",7,NA,401,412,12,94,174,15,14,20,7,12.42857143,"Yes",14
2062,"donor15307","60000-79999","Yes",1,1,"MALE",7,541,404,402,9,45,124,10,10,30,2,8.266666667,"Yes",10
2063,"donor15309","60000-79999","Yes",1,4,"MALE",0,339,254,302,20,82,168,6,6,29,7,3.733333333,"No",0
2064,"donor15316","80000-99999","Yes",1,2,"MALE",0,677,205,322,35,54,92,15,11,28,2,10.22222222,"No",0
2065,"donor15338","20000-39999","No",1,2,"MALE",1,525,196,224,35,40,70,20,20,30,10,14,"No",0
2066,"donor15349","60000-79999","Yes",1,2,"MALE",1,649,NA,311,15,49,238,28,NA,37,12,26.44444444,"Yes",20
2067,"donor15353","40000-59999","Yes",1,4,"MALE",9,1182,562,601,1,39,73,20,17,29,12,14.6,"Yes",19
2068,"donor15355","60000-79999","Yes",1,2,"MALE",1,369,165,216,46,90,206,10,10,17,13,7.62962963,"Yes",5
2069,"donor15356","80000-99999","Yes",1,4,"MALE",8,695,398,419,9,42,123,36,36,37,8,30.75,"Yes",51
2070,"donor15359","80000-99999","Yes",2,4,"FEMALE",4,1441,394,430,7,68,73,10,10,30,3,4.866666667,"No",0
2071,"donor15366","60000-79999","Yes",1,5,"MALE",8,412,270,317,NA,35,37,7,5,32,1,5.285714286,"No",0
2072,"donor15374","80000-99999","Yes",1,7,"MALE",5,2452,405,568,16,49,97,13,13,37,20,6.466666667,"No",0
2073,"donor15379","60000-79999","Yes",1,4,"FEMALE",6,1176,423,509,3,60,162,15,14,34,5,10.125,"No",0
2074,"donor15381","80000-99999","Yes",2,7,"MALE",9,1781,578,639,5,54,74,10,NA,29,3,5.692307692,"Yes",10
2075,"donor15390","60000-79999",NA,1,2,"FEMALE",5,863,365,382,7,52,85,10,10,33,5,7.083333333,"No",0
2076,"donor15400","20000-39999","No",1,2,NA,8,510,206,258,37,15,15,15,15,37,5,15,"Yes",25
2077,"donor15412","40000-59999","Yes",1,6,"FEMALE",6,510,382,422,4,56,72,10,10,34,5,8,"Yes",10
2078,"donor15428","80000-99999","Yes",1,7,"FEMALE",8,3496,816,857,3,17,25,20,20,34,3,12.5,"No",0
2079,"donor54174-80","40000-59999","Yes",1,1,"FEMALE",8,269,251,288,17,33,35,20,20,31,9,11.66666667,"Yes",15
2080,"donor15455","80000-99999","Yes",1,6,"FEMALE",3,1417,321,396,20,70,105.5,10,5,31,4,5.275,"No",0
2081,"donor15457","80000-99999","Yes",1,4,NA,8,2667,NA,671,6,35,46,10,10,NA,10,7.666666667,"Yes",15
2082,"donor15460","20000-39999","Yes",1,1,"MALE",8,464,275,281,29,75,214,10,6,30,5,6.6875,"No",0
2083,"donor15462","40000-59999","Yes",1,4,"FEMALE",5,461,310,323,17,62,NA,7,5,32,1,2.971428571,"Yes",3
2084,"donor15497","60000-79999","No",1,2,"FEMALE",5,1173,382,404,10,79,NA,10,NA,37,3,5.913043478,"Yes",0
2085,"donor15501","60000-79999","No",1,5,"MALE",5,1445,482,539,4,62,116,13,4,31,8,8.923076923,"No",0
2086,"donor15503","80000-99999","Yes",1,2,"MALE",8,856,398,454,5,26,36,NA,6,28,4,6,"No",0
2087,"donor15519","60000-79999","No",1,1,"MALE",8,341,245,296,25,51,67,15,15,34,8,8.375,"No",0
2088,"donor15534","40000-59999","No",1,1,"MALE",4,633,338,376,15,57,145,9,9,30,3,6.590909091,"Yes",7
2089,"donor15535","20000-39999","Yes",1,6,"FEMALE",8,527,250,261,26,35,63,10,6,31,9,7.875,"Yes",10
2090,"donor15552","40000-59999","Yes",1,7,"FEMALE",8,838,298,334,19,28,NA,15,15,31,11,11.66666667,"Yes",15
2091,"donor15555","60000-79999","Yes",1,NA,"MALE",8,639,293,NA,25,22,30,20,20,35,6,15,"No",0
2092,"donor15558","60000-79999","Yes",1,2,"MALE",8,703,351,333,23,31,57,8,5,29,2,5.181818182,"No",0
2093,"donor15565","80000-99999","Yes",1,5,"MALE",7,1179,461,450,10,72,377,35,25,31,17,20.94444444,"Yes",21
2094,"donor15583","20000-39999","Yes",1,5,"MALE",8,1426,550,602,9,25,25,10,10,32,3,6.25,"Yes",10
2095,"donor15587","80000-99999","Yes",1,4,"FEMALE",5,1424,367,541,17,35,100,20,20,NA,14,16.66666667,"Yes",20
2096,"donor15589","20000-39999","Yes",1,2,"FEMALE",6,857,365,NA,10,57,116,12,6,28,9,8.923076923,"Yes",13
2097,"donor15591","80000-99999","Yes",1,7,"FEMALE",8,4087,637,708,0,36,35,10,5,30,1,8.75,"Yes",10
2098,"donor15594","80000-99999","Yes",1,4,"MALE",8,1348,364,402,10,36,66,25,25,37,5,16.5,"No",0
2099,"donor15597","80000-99999","Yes",1,2,"MALE",8,1639,610,677,2,40,147,30,30,29,27,18.375,"No",0
2100,"donor15601","80000-99999","Yes",1,4,"FEMALE",1,846,368,399,2,81,158,20,15,33,1,10.53333333,"No",0
2101,"donor115472-4","80000-99999","Yes",1,6,"MALE",8,3486,614,670,6,27,47,17,17,31,9,15.66666667,"No",0
2102,"donor15616","80000-99999","Yes",1,2,"FEMALE",8,1735,345,366,18,55,83,11,9,28,26,5.533333333,"Yes",8
2103,"donor15626","80000-99999","Yes",1,4,"MALE",8,2932,649,677,4,24,33,11,7,28,3,8.25,"No",0
2104,"donor15629","60000-79999","Yes",1,4,"FEMALE",2,591,310,356,20,63,77,11,11,37,9,4.277777778,"Yes",130
2105,"donor15633","60000-79999","No",1,4,"MALE",5,549,300,351,23,43,94,7,6,28,6,4.272727273,"Yes",5
2106,"donor15655","80000-99999","No",1,2,"MALE",8,594,158,202,47,26,NA,6,5,28,NA,5.166666667,"Yes",5
2107,"donor15676","40000-59999","Yes",2,2,"FEMALE",8,565,342,384,16,31,97,15,10,30,2,8.083333333,"Yes",10
2108,"donor15682","20000-39999","No",1,5,"MALE",8,602,314,354,19,52,75,9,8,31,3,7.5,"Yes",8
2109,"donor15683","80000-99999","Yes",1,5,"FEMALE",8,1009,315,363,15,33,57,25,20,36,NA,14.25,"Yes",19
2110,"donor15688","80000-99999","Yes",1,6,"FEMALE",7,2240,541,523,4,114,247,10,10,32,5,6.5,"Yes",10
2111,"donor15693","80000-99999","Yes",1,6,NA,8,2524,438,557,10,63,142,7,5,30,8,4.580645161,"No",0
2112,"donor15703","20000-39999","Yes",1,2,"MALE",8,536,309,341,17,24,41,16,10,35,7,10.25,"No",0
2113,"donor15706","80000-99999",NA,1,2,"MALE",8,780,453,503,6,20,20,10,5,32,4,6.666666667,"Yes",3
2114,"donor15713","40000-59999","Yes",1,7,"FEMALE",8,1097,565,605,4,32,64,15,15,35,3,10.66666667,"No",0
2115,"donor15715","40000-59999","Yes",1,4,"FEMALE",3,451,226,241,40,81,158,20,10,37,4,9.294117647,"No",0
2116,"donor15723","80000-99999","Yes",1,4,"MALE",4,769,423,471,2,38,66,15,10,32,12,11,"No",0
2117,"donor15733","40000-59999","No",1,2,"FEMALE",8,458,257,288,23,31,50,20,20,31,8,12.5,"No",0
2118,"donor15737","20000-39999","Yes",1,4,"MALE",8,484,315,352,19,62,150,11,8,22,0,6.818181818,"Yes",16
2119,"donor15742","40000-59999",NA,1,4,"MALE",5,719,376,414,13,69,114,7,5,33,3,5.181818182,"No",0
2120,"donor15749","60000-79999","No",1,2,"MALE",0,550,148,193,51,68,105,10,10,32,13,8.076923077,"No",0
2121,"donor15758","60000-79999","No",1,2,"MALE",1,257,217,258,29,56,126,7,5,33,3,5.04,"No",0
2122,"donor15759","60000-79999","No",1,5,"MALE",8,658,NA,385,9,21,20,10,10,31,2,6.666666667,"Yes",10
2123,"donor15764","20000-39999","Yes",1,4,"FEMALE",8,1288,502,525,7,19,25,NA,25,36,5,25,"Yes",30
2124,"donor15776","80000-99999","Yes",1,4,"MALE",8,625,71,90,90,42,39,10,2,28,2,4.875,"No",0
2125,"donor15785","40000-59999","Yes",1,4,"MALE",4,494,357,372,6,61,103,15,10,29,4,9.363636364,"Yes",5
2126,"donor15787","40000-59999","Yes",1,4,"MALE",2,502,260,302,24,48,133,13,13,31,9,11.08333333,"Yes",11
2127,"donor15791","60000-79999","Yes",1,5,"FEMALE",6,1210,418,507,7,46,78,15,15,37,1,11.14285714,"No",0
2128,"donor15792","60000-79999","Yes",1,6,"MALE",7,636,340,361,10,54,92,12,10,31,2,9.2,"No",0
2129,"donor15799","80000-99999","Yes",1,6,"MALE",8,3161,770,768,2,25,50,14,14,31,5,12.5,"Yes",15
2130,"donor15816","80000-99999","Yes",1,1,"MALE",5,2209,417,456,0,67,123,14,14,36,2,8.2,"Yes",5
2131,"donor15821","80000-99999","Yes",1,7,"FEMALE",8,934,315,371,12,29,44,10,10,30,4,7.333333333,"No",0
2132,"donor15823","40000-59999","Yes",1,4,"MALE",8,461,321,345,18,51,129,9,7,34,13,7.166666667,"No",0
2133,"donor15824","80000-99999","Yes",1,6,"FEMALE",NA,1300,384,430,7,67,168,15,13,32,5,9.882352941,"No",0
2134,"donor15829","60000-79999","Yes",1,1,"MALE",8,267,261,305,20,52,70,5,3,18,5,3.181818182,"Yes",3
2135,"donor15837","40000-59999","No",1,7,"MALE",8,610,273,328,22,12,15,15,15,31,5,15,"No",0
2136,"donor15840","60000-79999","Yes",1,4,"MALE",4,510,227,276,29,69,145,16,NA,31,5,10.35714286,"Yes",10
2137,"donor15841","80000-99999",NA,1,4,"MALE",9,404,278,328,21,58,130,30,30,37,8,18.57142857,"Yes",50
2138,"donor15847","80000-99999","Yes",1,4,"MALE",6,2229,492,554,6,54,81,15,15,36,7,11.57142857,"Yes",15
2139,"donor15856","40000-59999","No",1,2,"MALE",8,521,319,345,10,60,82,10,8,31,30,6.833333333,"Yes",10
2140,"donor15859","20000-39999","Yes",4,6,"MALE",8,2521,789,875,0,22,20,15,15,36,4,10,"No",0
2141,"donor15866","80000-99999","No",1,5,"FEMALE",9,4672,534,609,3,49,89,13,10,30,10,NA,"Yes",11
2142,"donor15876","20000-39999","Yes",1,3,"MALE",9,784,512,529,0,44,81,20,20,36,7,13.5,"No",0
2143,"donor15885","60000-79999","No",1,6,"MALE",8,458,310,332,20,15,20,20,20,37,5,20,"No",0
2144,"donor15887","20000-39999","No",1,2,"MALE",8,1813,605,672,8,67,191,8,6,33,33,5.96875,"No",0
2145,"donor15894","80000-99999","Yes",1,4,"FEMALE",8,3072,597,664,3,17,25,25,25,37,5,25,"No",0
2146,"donor15900","80000-99999","Yes",1,7,"FEMALE",8,3897,547,723,0,30,67,25,22,34,5,22.33333333,"Yes",0
2147,"donor15904","20000-39999",NA,1,1,"MALE",8,874,338,376,14,43,86,13,11,29,4,7.166666667,"Yes",10
2148,"donor15905","40000-59999","Yes",1,4,"MALE",4,528,364,384,8,68,77,5,3,31,5,3.08,"Yes",3
2149,"donor15906","80000-99999","Yes",1,5,"MALE",8,1691,511,645,6,33,54,12,6,30,7,9,"Yes",10
2150,"donor15917","40000-59999","No",1,2,"MALE",8,538,265,298,17,32,46,15,15,31,15,11.5,"Yes",20
2151,"donor15918","80000-99999","Yes",1,2,"MALE",8,908,515,NA,4,NA,100,5,3,NA,3,3.703703704,"Yes",4
2152,"donor116098-39","60000-79999","No",1,4,"MALE",8,379,258,286,24,40,50,9,7,28,11,6.25,"No",0
2153,"donor15943","60000-79999","Yes",1,4,"MALE",0,730,303,365,22,47,NA,18,18,35,NA,9.333333333,"No",0
2154,"donor15945","40000-59999","Yes",1,4,"MALE",8,2710,580,743,2,25,25,10,5,28,5,6.25,"No",0
2155,"donor15948","80000-99999","Yes",1,4,"MALE",8,963,349,399,14,40,91,10,10,31,2,6.066666667,"Yes",7
2156,"donor15951","20000-39999","Yes",1,5,"FEMALE",8,1786,358,472,9,28,42,17,17,30,9,14,"Yes",16
2157,"donor15952","80000-99999","No",1,2,"MALE",5,1030,291,307,25,52,132,25,24,32,11,18.85714286,"No",0
2158,"donor15955","60000-79999","No",1,3,"MALE",8,1261,96,239,60,39,44,8,8,30,4,4,"No",0
2159,"donor15962","20000-39999","Yes",1,4,"MALE",7,1090,506,548,4,76,486,15,10,36,1,9.918367347,"Yes",10
2160,"donor15964","80000-99999","Yes",1,3,"MALE",2,822,267,346,13,61,337,18,12,29,10,10.87096774,"No",0
2161,"donor15967","80000-99999","Yes",3,7,"FEMALE",8,1939,635,674,5,28,60,10,0,21,1,8.571428571,"Yes",10
2162,"donor15980","80000-99999","Yes",1,4,"MALE",0,2510,477,525,11,51,153,12,10,31,7,9.5625,"No",0
2163,"donor15981","80000-99999","Yes",1,4,"MALE",8,2282,192,254,38,24,37,9,7,33,2,6.166666667,"No",0
2164,"donor15991","80000-99999","Yes",1,2,"MALE",8,1225,402,414,6,18,25,25,25,36,5,25,"No",0
2165,"donor15992","60000-79999","Yes",1,7,"MALE",8,750,438,454,10,21,NA,25,15,33,4,20,"Yes",25
2166,"donor16017","20000-39999","Yes",1,4,"MALE",6,706,423,491,6,66,505,75,25,37,2,16.83333333,"No",176
2167,"donor16022","80000-99999","Yes",1,7,"FEMALE",8,2044,585,635,0,108,227,15,15,17,5,NA,"No",0
2168,"donor16026","80000-99999","Yes",1,4,"MALE",8,3126,773,824,0,76,377,100,100,28,3,53.85714286,"Yes",101
2169,"donor16032","20000-39999","Yes",1,4,"MALE",2,525,231,299,31,58,107,20,15,32,2,8.916666667,"Yes",5
2170,"donor16038","40000-59999","No",1,4,"FEMALE",3,598,307,359,17,90,270,15,15,19,3,9.310344828,"Yes",12
2171,"donor16049","20000-39999","Yes",1,5,"MALE",8,1101,430,520,6,56,153,25,20,21,8,15.3,"Yes",20
2172,"donor16064","60000-79999","Yes",1,4,"MALE",8,1122,499,582,2,29,38,10,10,29,6,7.6,"Yes",10
2173,"donor16075","80000-99999","Yes",1,4,"MALE",0,933,171,220,41,41,91,30,30,31,9,18.2,"Yes",27
