"term","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"kerosene",0,0,0,1,0,0,0,0
"kettle",0,0,0,0,0,0,0,0
"key",0,0,0,0,0,0,0,0
"keyhole",0,0,0,0,0,0,0,0
"keynote",0,0,0,0,0,0,0,0
"keystone",0,0,0,0,0,0,0,0
"khaki",0,0,0,0,0,0,0,0
"khan",0,0,0,1,0,0,0,1
"kick",1,0,0,0,0,0,0,0
"kicking",1,0,0,0,0,0,0,0
"kid",0,0,0,0,0,0,0,0
"kidding",0,0,0,0,0,0,0,0
"kidnap",1,0,0,1,0,1,1,0
"kill",0,0,0,1,0,1,0,0
"killing",1,0,0,1,0,1,0,0
"kiln",0,0,0,0,0,0,0,0
"kilogram",0,0,0,0,0,0,0,0
"kilometer",0,0,0,0,0,0,0,0
"kilt",0,0,0,0,0,0,0,0
"kimono",0,0,0,0,0,0,0,0
"kin",0,0,0,0,0,0,0,0
"kind",0,0,0,0,1,0,0,1
"kindergarten",0,0,0,0,0,0,0,0
"kindness",0,0,0,0,0,0,0,0
"kindred",0,1,0,0,1,0,0,1
"kinematics",0,0,0,0,0,0,0,0
"king",0,0,0,0,0,0,0,0
"kingdom",0,0,0,0,0,0,0,0
"kink",0,0,0,0,0,0,0,0
"kinky",0,0,0,0,0,0,0,0
"kiosk",0,0,0,0,0,0,0,0
"kirk",0,0,0,0,0,0,0,0
"kiss",0,1,0,0,1,0,1,0
"kit",0,0,0,0,0,0,0,0
"kitchen",0,0,0,0,0,0,0,0
"kite",0,0,1,0,0,0,0,0
"kitten",0,0,0,0,1,0,0,1
"knack",0,0,0,0,0,0,0,0
"knapsack",0,0,0,0,0,0,0,0
"knead",0,0,0,0,0,0,0,0
"knee",0,0,0,0,0,0,0,0
"kneel",0,0,0,0,0,0,0,0
"kneeling",0,0,0,0,0,0,0,0
"knell",0,0,0,1,0,1,0,0
"knickers",0,0,0,0,0,0,0,1
"knife",0,0,0,0,0,0,0,0
"knight",0,0,0,0,0,0,0,0
"knit",0,0,0,0,0,0,0,0
"knob",0,0,0,0,0,0,0,0
"knock",0,0,0,0,0,0,0,0
"knoll",0,0,0,0,0,0,0,0
"knot",0,0,0,0,0,0,0,0
"knotted",0,0,0,0,0,0,0,0
"knowing",0,0,0,0,0,0,0,0
"knowingly",0,0,0,0,0,0,0,0
"knowledge",0,0,0,0,0,0,0,0
"knuckle",0,0,0,0,0,0,0,0
"kos",0,0,0,0,0,0,0,0
"kris",0,0,0,0,0,0,0,0
"kudos",0,0,0,0,1,0,0,0
"lab",0,0,0,0,0,0,0,0
"label",0,0,0,0,0,0,0,1
"labor",0,1,0,0,1,0,1,1
"laboratory",0,0,0,0,0,0,0,0
"labored",0,0,0,0,0,1,0,0
"laborer",0,0,0,0,0,0,0,0
"laboring",0,0,0,0,0,0,0,0
"laborious",0,0,0,0,0,0,0,0
"labyrinth",0,1,0,0,0,0,0,0
"lac",0,0,0,0,0,0,0,0
"lace",1,0,0,1,0,1,0,1
"lack",0,0,0,0,0,0,0,0
"lacking",0,0,0,0,0,0,0,0
"lackluster",0,0,0,0,0,0,0,0
"lacquer",0,0,0,0,0,0,0,0
"lacrosse",0,0,0,0,0,0,0,0
"lad",0,0,0,0,0,0,0,0
"ladder",0,0,0,0,0,0,0,0
"laden",0,0,0,0,0,0,0,0
"lading",0,0,0,0,0,0,0,0
"ladle",0,0,0,0,0,0,0,0
"lady",0,0,0,0,0,0,0,0
"lag",0,0,0,0,0,0,0,0
"lagging",1,1,1,0,0,1,0,0
"lagoon",0,0,0,0,0,0,0,0
"lair",0,0,0,0,0,0,0,0
"laity",0,0,0,0,0,0,0,0
"lake",0,0,0,0,0,0,0,0
"lama",0,0,0,0,0,0,0,0
"lamb",0,0,0,0,1,0,0,1
"lament",0,0,1,1,0,1,0,0
"lamenting",0,0,0,0,0,1,0,0
"lamina",0,0,0,0,0,0,0,0
"laminated",0,0,0,0,0,0,0,0
"lamp",0,0,0,0,0,0,0,0
"lance",0,0,0,0,0,0,0,0
"lancer",0,0,0,0,0,0,0,0
"land",0,0,0,0,0,0,0,0
"landed",0,0,0,0,0,0,0,0
"landing",0,0,0,0,0,0,0,0
"landlocked",0,0,0,0,0,0,0,0
"landlord",0,0,0,0,0,0,0,0
"landmark",0,0,0,0,0,0,0,1
"lands",0,0,0,0,0,0,0,0
"landscape",0,0,0,0,0,0,0,0
"landscaping",0,0,0,0,0,0,0,0
"landslide",0,0,0,1,0,1,0,0
"lane",0,0,0,0,0,0,0,0
"language",0,0,0,0,0,0,0,0
"languid",0,0,0,0,0,0,0,0
"languish",0,0,0,0,0,0,0,0
"languishing",0,0,0,1,0,1,0,0
"lanky",0,0,0,0,0,0,0,0
"lantern",0,0,0,0,0,0,0,0
"lap",0,0,0,0,0,0,0,0
"lapel",0,0,0,0,0,0,0,0
"lapse",0,0,0,0,0,0,0,0
"lapsed",0,0,0,0,0,0,0,0
"larceny",0,0,1,0,0,0,0,0
"lard",0,0,0,0,0,0,0,0
"larder",0,0,0,0,0,0,0,0
"large",0,0,0,0,0,0,0,0
"larger",0,0,1,0,0,0,1,1
"largo",0,0,0,0,0,0,0,0
"lark",0,0,0,0,0,0,0,0
"larva",0,0,0,0,0,0,0,0
"larynx",0,0,0,0,0,0,0,0
"laser",0,0,0,0,0,0,0,1
"lash",1,0,0,1,0,0,0,0
"lass",0,0,0,0,0,0,0,0
"lasso",0,0,0,0,0,0,0,0
"lasting",0,0,0,0,0,0,0,0
"latch",0,0,0,0,0,0,0,0
"late",0,0,0,0,0,1,0,0
"lateness",0,0,0,0,0,0,0,0
"latent",1,1,1,0,0,0,1,0
"lateral",0,0,0,0,0,0,0,0
"laterally",0,0,0,0,0,0,0,0
"latex",0,0,0,0,0,0,0,0
"lathe",0,0,0,0,0,0,0,0
"lather",0,0,0,0,0,0,0,0
"latitude",0,0,0,0,0,0,0,0
"latrines",0,0,1,0,0,0,0,0
"lattice",0,0,0,0,0,0,0,0
"laudable",0,0,0,0,0,0,0,0
"laugh",0,0,0,0,1,0,1,0
"laughable",0,0,1,0,0,0,0,0
"laughing",0,0,0,0,1,0,0,0
"laughter",0,1,0,0,1,0,1,0
"launch",0,1,0,0,0,0,0,0
"laundry",0,0,0,0,0,0,0,0
"laureate",0,0,0,0,0,0,0,1
"laurel",0,0,0,0,0,0,0,0
"laurels",0,0,0,0,1,0,0,0
"lava",1,0,0,1,0,0,0,0
"lavage",0,0,0,0,0,0,0,0
"lavatory",0,0,1,0,0,0,0,0
"lavender",0,0,0,0,0,0,0,0
"lavish",0,0,0,0,0,0,0,0
"law",0,0,0,0,0,0,0,1
"lawful",0,0,0,0,0,0,0,1
"lawlessness",1,0,0,1,0,0,0,0
"lawn",0,0,0,0,0,0,0,0
"lawsuit",1,0,1,1,0,1,1,0
"lawyer",1,0,1,1,0,0,0,0
"lax",0,0,0,0,0,1,0,0
"laxative",0,0,1,1,0,0,0,0
"lay",0,0,0,0,0,0,0,0
"layer",0,0,0,0,0,0,0,0
"layered",0,0,0,0,0,0,0,0
"layman",0,0,0,0,0,0,0,0
"lazy",0,0,0,0,0,0,0,0
"lea",0,0,0,0,0,0,0,0
"lead",0,0,0,0,0,0,0,0
"leader",0,0,0,0,0,0,0,1
"leading",0,0,0,0,0,0,0,1
"leads",0,0,0,0,0,0,0,0
"leaf",0,0,0,0,0,0,0,0
"leaflet",0,0,0,0,0,0,0,0
"leafy",0,0,0,0,0,0,0,0
"league",0,0,0,0,0,0,0,0
"leak",0,0,0,0,0,0,0,0
"leakage",0,0,0,0,0,0,0,0
"leaky",0,0,0,0,0,0,0,0
"lean",0,0,0,0,0,0,0,0
"leaned",0,0,0,0,0,0,0,0
"leaning",0,0,0,0,0,0,0,1
"leap",0,0,0,0,0,0,0,0
"learn",0,0,0,0,0,0,0,0
"learned",0,0,0,0,0,0,0,0
"learner",0,0,0,0,0,0,0,0
"learning",0,0,0,0,0,0,0,0
"lease",0,0,0,0,0,0,0,0
"leash",0,0,0,0,0,0,0,0
"leather",0,0,0,0,0,0,0,0
"leathery",0,0,0,0,0,0,0,0
"leave",0,0,0,0,0,1,1,0
"lecture",0,0,0,0,0,0,0,0
"lecturer",0,0,0,0,0,0,0,0
"ledge",0,0,0,0,0,0,0,0
"ledger",0,0,0,0,0,0,0,0
"lee",0,0,0,0,0,0,0,0
"leech",0,0,0,0,0,0,0,0
"leeches",0,0,1,1,0,0,0,0
"leer",0,0,1,0,0,0,0,0
"leery",0,0,0,0,0,0,1,0
"lees",0,0,0,0,0,0,0,0
"leeway",0,0,0,0,0,0,0,0
"left",0,0,0,0,0,0,0,0
"leg",0,0,0,0,0,0,0,0
"legacy",0,0,0,0,0,0,0,0
"legal",0,0,0,0,0,0,0,1
"legality",0,0,0,0,0,0,0,0
"legalize",0,0,0,0,0,0,0,0
"legalized",1,0,0,1,1,0,0,1
"legally",0,0,0,0,0,0,0,0
"legend",0,0,0,0,0,0,0,0
"legendary",0,0,0,0,0,0,0,0
"legibility",0,0,0,0,0,0,0,0
"legible",0,0,0,0,0,0,0,0
"legion",0,0,0,0,0,0,0,0
"legislate",0,0,0,0,0,0,0,0
"legislation",0,0,0,0,0,0,0,0
"legislative",0,0,0,0,0,0,0,0
"legislator",0,0,0,0,0,0,0,1
"legislature",0,0,0,0,0,0,0,1
"legitimacy",0,0,0,0,0,0,0,1
"legs",0,0,0,0,0,0,0,0
"legume",0,0,0,0,0,0,0,0
"leisure",0,1,0,0,1,0,1,1
"leisurely",0,0,0,0,0,0,0,0
"lemma",0,0,0,0,0,0,0,0
"lemon",0,0,1,0,0,0,0,0
"lend",0,0,0,0,0,0,0,0
"lender",0,0,0,0,0,0,0,1
"lending",0,0,0,0,0,0,0,0
"length",0,0,0,0,0,0,0,0
"lengthen",0,0,0,0,0,0,0,0
"lengthened",0,0,0,0,0,0,0,0
"lengthening",0,0,0,0,0,0,0,0
"lengthwise",0,0,0,0,0,0,0,0
"lengthy",0,0,0,0,0,0,0,0
"leniency",0,0,0,0,0,0,0,0
"lenient",0,0,0,0,0,0,0,0
"lens",0,0,0,0,0,0,0,0
"leopard",0,0,0,0,0,0,0,0
"leprosy",0,0,1,1,0,1,0,0
"lesbian",0,0,1,0,0,1,0,0
"lesbianism",0,0,0,0,0,0,0,0
"lessee",0,0,0,0,0,0,0,0
"lessen",0,1,0,0,0,0,0,0
"lessening",0,0,0,0,0,0,0,0
"lesser",0,0,1,0,0,0,0,0
"lesson",0,1,0,0,0,0,0,1
"lessor",0,0,0,0,0,0,0,0
"lethal",0,0,1,1,0,1,0,0
"lethargic",0,0,0,0,0,0,0,0
"lethargy",0,0,0,0,0,1,0,0
"letter",0,1,0,0,0,0,0,0
"lettered",0,1,0,0,0,0,0,1
"letters",0,0,0,0,0,0,0,0
"lettuce",0,0,0,0,0,0,0,0
"leukemia",1,0,0,1,0,1,0,0
"levee",0,0,0,0,0,0,0,1
"level",0,0,0,0,0,0,0,1
"lever",0,0,0,0,0,0,0,0
"leverage",0,0,0,0,0,0,0,0
"levy",0,0,0,0,0,0,0,0
"lewd",0,0,1,0,0,0,0,0
"lexicon",0,0,0,0,0,0,0,0
"ley",0,0,0,0,0,0,0,0
"liabilities",0,0,0,0,0,0,0,0
"liability",0,0,0,0,0,0,0,0
"liaison",0,0,0,0,0,0,0,0
"liar",0,0,1,0,0,0,0,0
"libel",1,0,0,1,0,0,0,1
"libelous",0,0,0,0,0,0,0,0
"liberal",0,0,0,0,0,0,0,0
"liberalism",0,0,0,0,0,0,0,0
"liberate",1,1,0,0,1,0,1,1
"liberation",0,1,0,0,1,0,1,0
"liberty",0,1,0,0,1,0,1,1
"libido",0,0,0,0,0,0,0,0
"librarian",0,0,0,0,0,0,0,0
"library",0,0,0,0,0,0,0,0
"libretto",0,0,0,0,0,0,0,0
"license",0,0,0,0,0,0,0,0
"lichen",0,0,0,0,0,0,0,0
"lick",0,0,1,0,0,0,0,0
"lid",0,0,0,0,0,0,0,0
"lie",1,0,1,0,0,1,0,0
"liege",0,0,0,0,0,0,0,0
"lien",0,0,0,0,0,0,0,0
"lieu",0,0,0,0,0,0,0,0
"lieutenant",0,0,0,0,0,0,0,1
"life",0,0,0,0,0,0,0,0
"lifeblood",0,0,0,0,0,0,0,0
"lifeboat",0,0,0,0,0,0,0,0
"lifeless",0,0,0,1,0,1,0,0
"lifelike",0,0,0,0,0,0,0,0
"lifelong",0,0,0,0,0,0,0,0
"lifetime",0,0,0,0,0,0,0,0
"lift",0,0,0,0,0,0,0,0
"ligament",0,0,0,0,0,0,0,0
"ligation",0,0,0,0,0,0,0,0
"light",0,0,0,0,0,0,0,0
"lighten",0,0,0,0,0,0,0,0
"lighthouse",0,0,0,0,0,0,0,0
"lightness",0,0,0,0,0,0,0,0
"lightning",1,0,0,1,0,0,1,0
"likelihood",0,0,0,0,0,0,0,0
"likeness",0,0,0,0,0,0,0,0
"likewise",0,0,0,0,0,0,0,0
"liking",0,0,0,0,1,0,0,1
"lilac",0,0,0,0,0,0,0,0
"lily",0,0,0,0,0,0,0,0
"limb",0,0,0,0,0,0,0,0
"limbo",0,0,0,0,0,0,0,0
"limit",0,0,0,0,0,0,0,0
"limitation",0,0,0,0,0,0,0,0
"limited",1,0,0,0,0,1,0,0
"limitless",0,0,0,0,0,0,0,0
"limousine",0,0,0,0,0,0,0,0
"limp",0,0,0,0,0,0,0,0
"lin",0,0,0,0,0,0,0,0
"line",0,0,0,0,0,0,0,0
"lineage",0,0,0,0,0,0,0,0
"lineal",0,0,0,0,0,0,0,0
"linear",0,0,0,0,0,0,0,0
"lined",0,0,0,0,0,0,0,0
"linen",0,0,0,0,0,0,0,0
"liner",0,0,0,0,0,0,0,0
"lines",0,0,0,1,0,0,0,0
"linger",0,1,0,0,0,0,0,0
"lingo",0,0,0,0,0,0,0,0
"lingual",0,0,0,0,0,0,0,0
"linguist",0,0,0,0,0,0,0,1
"linguistic",0,0,0,0,0,0,0,0
"linguistics",0,0,0,0,0,0,0,0
"lining",0,0,0,0,0,0,0,0
"link",0,0,0,0,0,0,0,0
"linoleum",0,0,0,0,0,0,0,0
"lint",0,0,0,0,0,0,0,0
"lion",0,0,0,1,0,0,0,0
"lip",0,0,0,0,0,0,0,0
"lipstick",0,0,0,0,0,0,0,0
"liquefaction",0,0,0,0,0,0,0,0
"liquefied",0,0,0,0,0,0,0,0
"liqueur",0,0,0,0,0,0,0,0
"liquid",0,0,0,0,0,0,0,0
"liquidate",0,0,0,0,0,0,0,0
"liquidation",0,0,0,0,0,0,0,0
"liquidator",0,0,0,0,0,0,0,0
"liquidity",0,0,0,0,0,0,0,0
"liquor",1,0,0,0,1,1,0,0
"lisp",0,0,0,0,0,0,0,0
"list",0,0,0,0,0,0,0,0
"listen",0,0,0,0,0,0,0,0
"listener",0,0,0,0,0,0,0,0
"listing",0,0,0,0,0,0,0,0
"listless",0,0,0,0,0,1,0,0
"litany",0,0,0,0,0,0,0,0
"literally",0,0,0,0,0,0,0,0
"literary",0,0,0,0,0,0,0,0
"literature",0,0,0,0,0,0,0,0
"lithe",0,0,0,0,0,0,0,0
"lithograph",0,0,0,0,0,0,0,0
"lithography",0,0,0,0,0,0,0,0
"lithology",0,0,0,0,0,0,0,0
"lithosphere",0,0,0,0,0,0,0,0
"litigant",0,0,0,0,0,0,0,0
"litigate",1,1,1,1,0,1,0,0
"litigation",0,0,0,0,0,0,0,0
"litigious",1,0,1,0,0,0,0,0
"litter",0,0,0,0,0,0,0,0
"littoral",0,0,0,0,0,0,0,0
"liturgy",0,0,0,0,0,0,0,0
"livelihood",0,0,0,0,0,0,0,0
"livery",0,0,0,0,0,0,0,0
"livid",1,0,1,0,0,0,0,0
"living",0,0,0,0,0,0,0,0
"llama",0,0,0,0,0,0,0,0
"load",0,0,0,0,0,0,0,0
"loaf",0,0,0,0,0,0,0,0
"loafer",0,0,0,0,0,0,0,0
"loam",0,0,0,0,0,0,0,0
"loan",0,0,0,0,0,0,0,0
"loath",1,0,0,0,0,0,0,0
"loathe",1,0,1,0,0,0,0,0
"loathing",0,0,1,0,0,0,0,0
"loathsome",1,0,1,0,0,0,0,0
"lobby",0,0,0,0,0,0,0,0
"lobbyist",0,0,0,0,0,0,0,0
"lobe",0,0,0,0,0,0,0,0
"local",0,0,0,0,0,0,0,0
"locale",0,0,0,0,0,0,0,0
"locality",0,0,0,0,0,0,0,0
"localization",0,0,0,0,0,0,0,0
"localize",0,1,0,0,0,0,0,0
"locate",0,0,0,0,0,0,0,0
"location",0,0,0,0,0,0,0,0
"loch",0,0,0,0,0,0,0,0
"lock",0,0,0,0,0,0,0,0
"locker",0,0,0,0,0,0,0,0
"locksmith",0,0,0,0,0,0,0,0
"lockup",0,0,0,1,0,1,0,0
"locomotion",0,0,0,0,0,0,0,0
"locomotive",0,0,0,0,0,0,0,0
"locust",0,0,0,1,0,0,0,0
"lodge",0,0,0,0,0,0,0,0
"lodger",0,0,0,0,0,0,0,0
"lodging",0,0,0,0,0,0,0,1
"loft",0,0,0,0,0,0,0,0
"lofty",0,0,0,0,0,0,0,0
"log",0,0,0,0,0,0,0,0
"logarithm",0,0,0,0,0,0,0,0
"logarithmic",0,0,0,0,0,0,0,0
"logic",0,0,0,0,0,0,0,0
"logical",0,0,0,0,0,0,0,0
"logistics",0,0,0,0,0,0,0,0
"logotype",0,0,0,0,0,0,0,0
"loin",0,0,0,0,0,0,0,0
"lollipop",0,0,0,0,0,0,0,0
"lone",0,0,0,0,0,1,0,0
"loneliness",0,0,0,1,0,1,0,0
"lonely",1,0,1,1,0,1,0,0
"lonesome",0,0,0,0,0,1,0,0
"long",0,1,0,0,0,0,0,0
"longevity",0,0,0,0,0,0,0,0
"longing",0,1,0,0,0,1,0,0
"longitude",0,0,0,0,0,0,0,0
"longitudinal",0,0,0,0,0,0,0,0
"longitudinally",0,0,0,0,0,0,0,0
"loo",0,0,1,0,0,0,0,0
"lookout",0,0,0,0,0,0,0,0
"loom",0,1,0,1,0,0,0,0
"looming",0,0,0,0,0,0,0,0
"loon",0,0,1,0,0,0,0,0
"loony",0,0,0,0,0,0,0,0
"loop",0,0,0,0,0,0,0,0
"loophole",0,0,0,0,0,0,0,0
"loosen",0,0,0,0,0,0,0,0
"loosening",0,0,0,0,0,0,0,0
"loot",0,0,0,0,0,0,0,0
"lop",0,0,0,0,0,0,0,0
"lopsided",0,0,0,0,0,0,0,0
"lord",0,0,1,0,0,0,0,1
"lords",0,0,0,0,0,0,0,0
"lordship",0,0,0,0,0,0,0,0
"lore",0,0,0,0,0,0,0,0
"lorry",0,0,0,0,0,0,0,0
"lose",1,0,1,1,0,1,1,0
"losing",1,0,0,0,0,1,0,0
"loss",1,0,0,1,0,1,0,0
"lost",0,0,0,0,0,1,0,0
"lot",0,0,0,0,0,0,0,0
"lotion",0,0,0,0,0,0,0,0
"lots",0,0,0,0,0,0,0,0
"lottery",0,1,0,0,0,0,0,0
"lotto",0,0,0,0,0,0,0,0
"loud",0,0,0,0,0,0,0,0
"loudly",0,0,0,0,0,0,0,0
"loudness",1,0,0,0,0,0,0,0
"lounge",0,0,0,0,0,0,0,0
"louse",0,0,1,0,0,0,0,0
"lovable",0,0,0,0,1,0,0,1
"love",0,0,0,0,1,0,0,0
"lovely",0,1,0,0,1,1,1,1
"lovemaking",0,0,0,0,1,0,0,1
"lover",0,1,0,0,1,0,0,1
"loving",0,0,0,0,1,0,0,1
"lower",0,0,0,0,0,1,0,0
"lowering",0,0,0,0,0,0,0,0
"lowest",0,0,0,0,0,1,0,0
"lowlands",0,0,0,0,0,0,0,0
"lowly",0,0,0,0,0,1,0,0
"loyal",0,0,0,1,1,0,1,1
"loyalty",0,0,0,0,0,0,0,1
"lubricate",0,0,0,0,0,0,0,0
"lubrication",0,0,0,0,0,0,0,0
"luck",0,1,0,0,1,0,1,0
"lucky",0,0,0,0,1,0,1,0
"ludicrous",0,0,0,0,0,0,0,0
"lug",0,0,0,0,0,0,0,0
"luggage",0,0,0,0,0,0,0,0
"lull",0,1,0,0,0,0,0,0
"lullaby",0,0,0,0,0,0,0,0
"lumbar",0,0,0,0,0,0,0,0
"lumber",0,0,0,0,0,0,0,0
"lumbering",0,0,0,0,0,0,0,0
"luminescent",0,0,0,0,0,0,0,0
"luminous",0,0,0,0,0,0,0,0
"lump",0,0,0,0,0,0,0,0
"lumpy",0,0,1,0,0,0,0,0
"lunacy",1,0,1,1,0,1,0,0
"lunar",0,0,0,0,0,0,0,0
"lunatic",1,0,1,1,0,0,0,0
"lunch",0,0,0,0,0,0,0,0
"luncheon",0,0,0,0,0,0,0,0
"lunge",0,0,0,0,0,0,1,0
"lungs",0,0,0,0,0,0,0,0
"lurch",0,0,0,0,0,0,0,0
"lure",0,0,0,0,0,0,0,0
"lurid",0,0,1,0,0,0,0,0
"lurk",0,0,0,0,0,0,0,0
"lurking",0,0,0,0,0,0,0,0
"luscious",0,1,0,0,1,0,0,0
"lush",0,0,1,0,0,1,0,0
"lust",0,1,0,0,0,0,0,0
"luster",0,0,0,0,1,0,0,0
"lustful",0,0,0,0,0,0,0,0
"lustrous",0,0,0,0,0,0,0,0
"lusty",0,0,1,0,0,0,0,0
"lute",0,0,0,0,0,0,0,0
"luxuriant",0,0,0,0,0,0,0,0
"luxurious",0,0,0,0,1,0,0,0
"luxury",0,0,0,0,1,0,0,0
"lying",1,0,1,0,0,0,0,0
"lymph",0,0,0,0,0,0,0,0
"lymphatic",0,0,0,0,0,0,0,0
"lynch",1,0,1,1,0,1,0,0
"lynx",0,0,0,0,0,0,0,0
"lyre",0,0,0,0,1,0,0,0
"lyric",0,0,0,0,0,0,0,0
"lyrical",0,0,0,0,1,0,0,0
"mace",0,0,0,1,0,0,0,0
"machine",0,0,0,0,0,0,0,1
"machinery",0,0,0,0,0,0,0,0
"machinist",0,0,0,0,0,0,0,0
"mackerel",0,0,0,0,0,0,0,0
"mad",1,0,1,1,0,1,0,0
"madam",0,0,0,0,0,0,0,0
"madame",0,0,0,0,0,0,0,0
"madden",1,0,0,1,0,0,0,0
"madman",1,0,0,1,0,0,0,0
"madness",1,0,0,1,0,0,0,0
"mafia",0,0,0,1,0,0,0,0
"magazine",0,0,0,0,0,0,0,0
"mage",0,0,0,1,0,0,0,0
"magenta",0,0,0,0,0,0,0,0
"maggot",0,0,1,0,0,0,0,0
"magic",0,0,0,0,0,0,0,0
"magical",0,1,0,0,1,0,1,0
"magician",0,0,0,0,0,0,1,0
"magistrate",0,0,0,0,0,0,0,0
"magma",0,0,0,0,0,0,0,0
"magnate",0,0,0,0,0,0,0,0
"magnet",0,0,0,0,0,0,0,1
"magnetism",0,0,0,0,0,0,0,0
"magnetite",0,0,0,0,0,0,0,0
"magnificence",0,1,0,0,1,0,0,1
"magnificent",0,1,0,0,1,0,1,1
"magnifier",0,0,0,0,0,0,0,0
"magnify",0,0,0,0,0,0,0,0
"magnitude",0,0,0,0,0,0,0,0
"magpie",0,0,0,0,0,0,0,0
"maid",0,0,0,0,0,0,0,0
"maiden",0,0,0,0,0,0,0,0
"mail",0,1,0,0,0,0,0,0
"main",0,0,0,0,0,0,0,0
"mainland",0,0,0,0,0,0,0,0
"mainstay",0,0,0,0,0,0,0,1
"maintenance",0,0,0,0,0,0,0,1
"majestic",0,1,0,0,1,0,1,1
"majesty",0,0,0,0,0,0,0,1
"major",0,0,0,0,0,0,0,0
"majority",0,0,0,0,1,0,0,1
"make",0,0,0,0,0,0,0,0
"maker",0,0,0,0,0,0,0,0
"makeshift",0,0,0,0,0,0,0,0
"makeup",0,0,0,0,0,0,0,0
"malady",0,0,0,0,0,0,0,0
"malaise",0,0,0,0,0,1,0,0
"malaria",0,0,1,1,0,1,0,0
"male",0,0,0,0,0,0,0,0
"malevolent",1,0,1,1,0,1,0,0
"malfeasance",0,0,1,0,0,0,0,0
"malformation",0,0,0,0,0,0,0,0
"malice",1,0,0,1,0,0,0,0
"malicious",1,0,1,1,0,1,0,0
"malign",1,0,1,0,0,0,0,0
"malignancy",0,0,0,1,0,1,0,0
"malignant",1,0,0,1,0,0,0,0
"mall",0,0,0,0,0,0,0,0
"malleable",0,0,0,0,0,0,0,0
"mallet",0,0,0,0,0,0,0,0
"malpractice",1,0,0,0,0,0,0,0
"mamma",0,0,0,0,0,0,0,1
"mammal",0,0,0,0,0,0,0,0
"mammoth",0,0,0,0,0,0,0,0
"man",0,0,0,0,0,0,0,0
"manage",0,0,0,0,0,0,0,1
"management",0,0,0,0,0,0,0,1
"manager",0,0,0,0,0,0,0,0
"mandamus",0,0,0,1,0,0,0,0
"mandarin",0,0,0,0,0,0,0,1
"mandate",0,0,0,0,0,0,0,0
"mandible",0,0,0,0,0,0,0,0
"mandolin",0,0,0,0,0,0,0,0
"mandrel",0,0,0,0,0,0,0,0
"mane",0,0,0,0,0,0,0,0
"maneuver",0,0,0,0,0,0,0,0
"maneuvering",0,0,0,0,0,0,0,0
"mange",0,0,1,1,0,0,0,0
"manger",0,0,0,0,0,0,0,0
"mangle",1,0,1,1,0,1,0,0
"mango",0,0,0,0,0,0,0,0
"mangosteen",0,0,0,0,0,0,0,0
"manhood",0,0,0,0,0,0,0,0
"mania",0,0,0,0,0,0,0,0
"maniac",1,0,0,1,0,0,0,0
"maniacal",0,0,0,0,0,0,0,0
"manicure",0,0,0,0,0,0,0,0
"manifest",0,0,0,0,0,0,0,0
"manifestation",0,0,0,1,0,0,0,0
"manifested",0,0,0,0,0,0,0,0
"manifestly",0,0,0,0,0,0,0,0
"manifesto",0,0,0,0,0,0,0,0
"manifold",0,0,0,0,0,0,0,0
"manipulate",0,0,0,0,0,0,0,0
"manipulation",1,0,0,1,0,0,0,0
"mankind",0,0,0,0,0,0,0,0
"manly",0,0,0,0,0,0,0,0
"manna",0,0,0,0,0,0,0,0
"manner",0,0,0,0,0,0,0,0
"mannered",0,0,0,0,0,0,0,0
"manners",0,0,0,0,0,0,0,0
"manor",0,0,0,0,0,0,0,0
"mansion",0,0,0,0,0,0,0,0
"manslaughter",1,0,1,1,0,1,1,0
"mantle",0,0,0,0,0,0,0,0
"manual",0,0,0,0,0,0,0,1
"manufacture",0,0,0,0,0,0,0,0
"manufacturer",0,0,0,0,0,0,0,0
"manure",0,0,1,0,0,0,0,0
"manuscript",0,0,0,0,0,0,0,0
"map",0,0,0,0,0,0,0,0
"mar",0,0,0,0,0,0,0,0
"marble",0,0,0,0,0,0,0,0
"marbled",0,0,0,0,0,0,0,0
"marbles",0,0,0,0,0,0,0,0
"march",0,0,0,0,0,0,0,0
"mare",0,0,0,0,0,0,0,0
"margin",0,0,0,0,0,1,0,0
"marginal",0,0,0,0,0,0,0,0
"marijuana",0,0,0,0,0,0,0,0
"marine",0,0,0,0,0,0,0,1
"mariner",0,0,0,0,0,0,0,0
"maritime",0,0,0,0,0,0,0,0
"mark",0,0,0,0,0,0,0,0
"marked",0,0,0,0,0,0,0,0
"market",0,0,0,0,0,0,0,0
"marketable",0,0,0,0,0,0,0,0
"marketplace",0,0,0,0,0,0,0,0
"marks",0,0,0,0,0,0,0,0
"marl",0,0,0,0,0,0,0,0
"marmalade",0,0,0,0,0,0,0,0
"maroon",0,0,0,0,0,0,0,0
"marquee",0,0,0,0,0,0,0,0
"marquis",0,0,0,0,0,0,0,0
"marriage",0,1,0,0,1,0,0,1
"married",0,0,0,0,0,0,0,0
"marrow",0,0,0,0,1,0,0,1
"marry",0,1,0,1,1,0,1,1
"marsh",0,0,0,0,0,0,0,0
"marshal",0,0,0,0,0,0,0,1
"mart",0,0,0,0,0,0,0,0
"martial",1,0,0,0,0,0,0,0
"martingale",0,0,0,0,0,0,0,0
"martyr",0,0,0,1,0,1,0,0
"martyrdom",0,0,0,1,0,1,0,0
"marvel",0,0,0,0,0,0,1,0
